Year,Concept,Tipo territorio,Value
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,24.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,8.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,11.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,16.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,36.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,35.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,28.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,30.0
2016,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,30.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,33.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,27.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,47.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,36.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,43.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,30.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,32.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,-
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,-
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,26.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,-
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,13.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,5.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,5.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,18.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,37.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,32.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,35.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,16.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,24.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,12.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,17.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,42.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,38.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,10.0
2017,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,41.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,8.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,23.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,30.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,-
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,33.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,27.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,16.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,23.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,11.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,35.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,19.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,-
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,15.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,23.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,29.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,-
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,27.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,34.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,28.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,15.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,25.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,5.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,27.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,4.0
2018,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,10.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,7.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,29.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,33.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,16.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,11.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,18.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,16.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,30.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,27.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,28.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,15.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,5.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,4.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,8.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,3.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,22.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,-
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,-
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,26.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,22.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,35.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,33.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,39.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,23.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,27.0
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2019,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,29.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,6.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,2.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,7.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,4.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,5.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,13.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,25.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,22.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,21.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,12.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,17.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,10.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,13.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,26.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,23.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,23.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,24.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,16.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,28.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,23.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,30.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,18.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,22.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,-
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,-
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,18.0
2020,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,6.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,2.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,5.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,3.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,5.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,13.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,24.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,22.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,23.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,12.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,18.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,9.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,12.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,28.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,25.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,23.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,23.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,17.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,29.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,24.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,32.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,19.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,24.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,-
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,-
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,20.0
2021,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,6.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,2.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,5.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,4.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,6.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,12.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,25.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,21.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,17.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,13.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,18.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,9.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,12.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,29.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,24.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,21.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,23.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,17.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,29.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,25.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,32.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,18.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,24.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,-
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,-
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,19.0
2022,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,22.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,5.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,-
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,5.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,3.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,7.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,12.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,25.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,21.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,26.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,13.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,17.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,8.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,12.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,29.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,20.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,22.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,16.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,28.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,25.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,31.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,18.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,24.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,-
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,-
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,-
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,18.0
2023,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,3.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Rivas-Vaciamadrid,Otros,22.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Valdemoro,Otros,17.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Parla,Otros,24.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Puerto de Cotos,Otros,1.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villa del Prado,Otros,4.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Atazar El,Otros,3.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Orusco,Otros,3.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Villarejo de Salvanés,Otros,11.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcalá de Henares,Otros,21.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcobendas,Otros,18.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Alcorcón,Otros,22.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Aranjuez,Otros,12.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Arganda del Rey,Otros,16.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Guadalix de la Sierra,Otros,8.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Algete,Otros,10.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Getafe,Otros,25.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Torrejón de Ardoz,Otros,20.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Collado Villalba,Otros,19.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Colmenar Viejo,Otros,16.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Coslada,Otros,26.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Fuenlabrada,Otros,24.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Leganés,Otros,29.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Majadahonda,Otros,15.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Móstoles,Otros,21.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en Pozuelo de Alarcón,Otros,19.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en las Rozas de Madrid (Las),Otros,17.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Sebastián de los Reyes,Otros,9.0
2024,Valor medio de la contaminación atmosférica por dióxido de nitrógeno en San Martín de Valdeiglesias,Otros,6.0
