district,subcategory,section,file_number,property_type,location,land_use,area_m2
Villa de Vallecas,zonas verdes,parques y jardines,300.804,urbana,CALLE REAL DE ARGANDA NUM 52,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,478.0
Villa de Vallecas,zonas verdes,parques y jardines,300.805,urbana,"AVENIDA DE LA GAVIA, FRENTE AL NUM 43",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1832.0
Villa de Vallecas,zonas verdes,parques y jardines,300.806,urbana,CALLE DE VILLALUENGA DE LA SAGRA NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.0
Villa de Vallecas,zonas verdes,parques y jardines,300.807,urbana,CALLE REAL DE ARGANDA 68 C/V AV. DEL ENSANCHE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,22025.0
Villa de Vallecas,zonas verdes,parques y jardines,300.808,urbana,AVENIDA DE LA GAVIA C/V C/ DE VILLAMAYOR DE SANTIAGO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,30467.0
Villa de Vallecas,zonas verdes,parques y jardines,300.809,urbana,CALLE MORATILLA DE HENARES C/V C/ CORRAL DE ALMAGUER,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439.0
Villa de Vallecas,zonas verdes,parques y jardines,300.81,urbana,AVENIDA DEL ENSANCHE DE VALLECAS C/V AVDA DE LA GAVIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,17643.0
Villa de Vallecas,zonas verdes,parques y jardines,300.811,urbana,CALLE REAL DE ARGANDA NUM 72,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,24823.0
Villa de Vallecas,zonas verdes,parques y jardines,300.812,urbana,CALLE DE VILLALUENGA DE LA SAGRA NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.0
Villa de Vallecas,zonas verdes,parques y jardines,300.813,urbana,CALLE DE VILLALUENGA DE LA SAGRA NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.0
Villa de Vallecas,zonas verdes,parques y jardines,300.814,urbana,AVENIDA DE LAS SUERTES C/V C/ DE ENTREPEÑAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,5467.0
Villa de Vallecas,zonas verdes,parques y jardines,300.815,urbana,AVENIDA DE LAS SUERTES C/V C/ BARRANCO DEL NOVILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,5467.0
Villa de Vallecas,zonas verdes,parques y jardines,300.816,urbana,CALLE DE VILLALUENGA DE LA SAGRA NUM 24,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365.0
Villa de Vallecas,zonas verdes,parques y jardines,300.817,urbana,CALLE DE LA PUEBLANUEVA NUM 44,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365.0
Villa de Vallecas,zonas verdes,parques y jardines,300.818,urbana,CALLE DE CORRAL DE ALMAGUER NUM 29,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365.0
Villa de Vallecas,zonas verdes,parques y jardines,300.819,urbana,CALLE DE LA PUEBLANUEVA NUM 43,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365.0
Villa de Vallecas,zonas verdes,parques y jardines,300.82,urbana,AVENIDA DEL ENSANCHE DE VALLECAS C/V M-45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,27202.0
Villa de Vallecas,zonas verdes,parques y jardines,300.821,urbana,AVENIDA DE LA VILLA DE VALLECAS C/V AV. DEL CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,19719.0
Villa de Vallecas,zonas verdes,parques y jardines,300.822,urbana,AVENIDA VILLA DE VALLECAS C/V AVENIDA DE LA GAVIA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN SU PERÍMETRO SEENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA 2.75 PAU (PISTA DE SKATE Y ROCKÓDROMO), SITUADA ENLA AVENIDA LA GAVIA C/V A LA C/ CONGOSTO.",10376.0
Villa de Vallecas,zonas verdes,parques y jardines,300.823,urbana,CALLE DE ESTREMERA NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4440.0
Villa de Vallecas,zonas verdes,parques y jardines,300.824,urbana,CALLE DE PUENTEDEY NUM 5,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA 2.75 PARKOUR (CIRCUITO DE PARKOUR Y PISTA DEPORTIVA INFANTILDE BALONCESTO), SITUADA EN LA AVENIDA DEL ENSANCHE DE VALLECAS C/V A LA C/ ALTO DE LA SARTENILLA.",16350.0
Villa de Vallecas,zonas verdes,parques y jardines,300.825,urbana,CALLE DE ENTREPEÑAS NUM 53,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,28086.0
Villa de Vallecas,zonas verdes,parques y jardines,300.826,urbana,AVENIDA DEL CERRO MILANO C/V C/ PEÑARANDA DE BRACAMONTE NUM 54,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA 2.100 PAU (PISTA DE BALONCESTO CONGRADA LATERAL Y PISTA DE FÚTBOL SALA), LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 2.100(DOS PISTAS DEPORTIVAS INFANTILES MULTIDEPORTES BALONCESTO Y FÚTBOL), SITUADA EN LA AVENIDA DEL CERROMILANO C/V A LA C/ PEÑARANDA DE BRACAMONTE.",21752.0
Villa de Vallecas,zonas verdes,parques y jardines,300.827,urbana,AVENIDA DEL CERRO MILANO NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,904.0
Villa de Vallecas,zonas verdes,parques y jardines,300.828,urbana,AVENIDA DEL CERRO MILANO C/V C/ PEÑARANDA DE BRACAMONTE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,381.0
Villa de Vallecas,zonas verdes,parques y jardines,300.829,urbana,AVENIDA DEL CERRO MILANO C/V AV. DE LA GAVIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,16273.0
Villa de Vallecas,zonas verdes,parques y jardines,300.83,urbana,AVENIDA DEL MAYORAZGO C/V C/ DE SERRANILLOS DEL VALLE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2943.0
Villa de Vallecas,zonas verdes,parques y jardines,300.831,urbana,CALLE DE PEÑARANDA DE BRACAMONTE C/V AV CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,33991.0
Villa de Vallecas,zonas verdes,parques y jardines,300.832,urbana,CAMINO DEL SANTÍSIMO (LATERAL ENTRE M-45 Y AV C.MILANO),DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,967.0
Villa de Vallecas,zonas verdes,parques y jardines,300.833,urbana,AVENIDA DE LA VILLA DE VALLECAS NUM 13,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2154.0
Villa de Vallecas,zonas verdes,parques y jardines,300.834,urbana,AVENIDA DEL CERRO MILANO C/V C/ DE TALAMANCA DEL JARAMA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1228.0
Villa de Vallecas,zonas verdes,parques y jardines,300.835,urbana,AVENIDA VILLA DE VALLECAS C/V AV. ENSANCHE DE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7769.0
Villa de Vallecas,zonas verdes,parques y jardines,300.836,urbana,CALLE DE ENTREPEÑAS NUM 66,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925.0
Villa de Vallecas,zonas verdes,parques y jardines,300.837,urbana,CALLE DE VILLAMAYOR DE SANTIAGO NUM 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2530.0
Villa de Vallecas,zonas verdes,parques y jardines,300.838,urbana,CALLE CORRAL DE ALMAGUER C/V C/ VILLAMAYOR DE SANTIAGO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439.0
Villa de Vallecas,zonas verdes,parques y jardines,300.839,urbana,CALLE DE BAÑOS DE VALDEARADOS NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439.0
Villa de Vallecas,zonas verdes,parques y jardines,300.84,urbana,AVENIDA DEL CERRO MILANO NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2250.0
Villa de Vallecas,zonas verdes,parques y jardines,300.841,urbana,"AVENIDA DEL CERRO MILANO, FRENTE AL NUM 3",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2190.0
Villa de Vallecas,zonas verdes,parques y jardines,300.842,urbana,CAMINO DEL SANTÍSIMO (LATERAL ENTRE M-45 Y AV. SUERTES),DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,14936.0
Villa de Vallecas,zonas verdes,parques y jardines,300.843,urbana,AVENIDA DEL CERRO MILANO NUM 22,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,28211.0
Villa de Vallecas,zonas verdes,parques y jardines,300.844,urbana,CALLE DE MAZATERÓN NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8612.0
Villa de Vallecas,zonas verdes,parques y jardines,300.845,urbana,CALLE DE ENTREPEÑAS NUM 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2194.0
Villa de Vallecas,zonas verdes,parques y jardines,300.846,urbana,CALLE DE ENTREPEÑAS NUM 43,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5368.0
Villa de Vallecas,zonas verdes,parques y jardines,300.847,urbana,CALLE DE ENTREPEÑAS NUM 53,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,10647.0
Villa de Vallecas,zonas verdes,parques y jardines,300.848,urbana,AVENIDA ENSANCHE DE VALLECAS C/V AVENIDA DE LAS SUERTES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1919.0
Villa de Vallecas,zonas verdes,parques y jardines,300.781,urbana,POBLADO DE ALTAMIRAPOBLADO ALTAMIRA S/N.,PREVISTO COMO ZONA VERDE SINGULAR DENTRO DEL PARQUE METROPOLITANO MANZANARES SUR.,2108.79
Villa de Vallecas,zonas verdes,parques y jardines,300.782,urbana,CAMINO DE VASARES NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8889.4
Villa de Vallecas,zonas verdes,parques y jardines,300.783,urbana,CAMINO DE VASARES NUM 2C/ FELIPE ÁLVAREZ C/V C/ PUERTO DEL BRUCH.,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4483.39
Villa de Vallecas,zonas verdes,parques y jardines,300.784,urbana,CALLE CASTRILLO DE AZA C/V AVENIDA DE SANTA EUGENIA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRANUBICADAS UNA CASETA DE JARDINEROS Y LA INSTALACIÓN DEPORTIVA BÁSICA PAR CASTRILLO DE AZA (PISTA DEBALONCESTO), SITUADA EN LA AVENIDA DE SANTA EUGENIA NÚMERO 1. PARCELA PMS CON NÚMERO DE INVENTARIO21.351, TRANSMITIDA AL IZVER EN LA 31ª TRANSMISIÓN DE PARCELAS.",5820.0
Villa de Vallecas,zonas verdes,parques y jardines,300.785,urbana,CALLE DEL MONTE DE MONTJUICH NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7150.0
Villa de Vallecas,zonas verdes,parques y jardines,300.786,urbana,CAMINO DE VASARES,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, SINO COMO VÍA PÚBLICA.",391.62
Villa de Vallecas,zonas verdes,parques y jardines,300.799,urbana,CALLE DE ZAZUAR C/V C/ VIRGEN DE LAS VIÑAS NUM 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA ZAZUAR, PISTA DE BALONCESTO, SITUADA EN LA CALLE ZAZUAR NÚMERO 1 CONVUELTA A AVENIDA DEL MEDITERRÁNEO. PARCELA PMS CON NÚMERO DE INVENTARIO 27.200, TRANSMITIDA AL IZVEREN LA 31ª TRANSMISIÓN DE PARCELAS.",7111.0
Villa de Vallecas,zonas verdes,parques y jardines,300.8,urbana,CALLE DE LA VIRGEN DE LAS VIÑAS NUM 15,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PARROQUIA SANTA EUGENIA, PISTA POLIVALENTE, SITUADA EN LA CALLE VIRGENDE LAS VIÑAS, 15. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.196.",7194.0
Villa de Vallecas,zonas verdes,parques y jardines,300.801,urbana,CALLE DE PUENTELARRA NUM 12-16,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA LAINSTALACIÓN DEPORTIVA BÁSICA PUENTELARRA, 2 PISTAS DE BALONCESTO 3X3, SITUADA EN LA CALLE PUENTELARRANÚMEROS 12-16. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.197.",4750.0
Villa de Vallecas,zonas verdes,parques y jardines,300.803,urbana,"CALLE DE POZA DE LA SAL, 2 Y C/ FUENTESPINA, 29 A","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARTE DE ESTA FINCA ESTÁ CALIFICADA DE VÍAPÚBLICA EN EL PGOUM97. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICAPOZA DE LA SAL, PISTA DE BALONCESTO, SITUADA EN LA CALLE POZA DE LA SAL NÚMERO 2 Y LA INSTALACIÓNDEPORTIVA BÁSICA DENOMINADA PISTA PATINAJE FUENTESPINA (PISTA DE PATINAJE), SITUADA EN LA CALLEFUENTESPINA, 29 A.",54210.75
Villa de Vallecas,zonas verdes,parques y jardines,300.775,urbana,CALLE DE LA SIERRA GADOR NUM 7 A,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,440.42
Villa de Vallecas,zonas verdes,parques y jardines,301.083,urbana,AVENIDA DEL CERRO MILANO C/V CAMINO DE VALDECULEBRA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,364663.0
Villa de Vallecas,zonas verdes,parques y jardines,301.084,urbana,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 45,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA EMBALSE DE SAN JUAN (AMPLIACIÓNPARCELA ENSANCHE 3.16.).(PISTA DE FÚTBOL SALA Y PISTA DE BALONCESTO), SITUADA EN LA CALLE CAÑADA DELSANTÍSIMO, 45.",12930.0
Villa de Vallecas,zonas verdes,parques y jardines,301.098,urbana,CALLE DE CONGOSTO NUM 39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6583.75
Villa de Vallecas,zonas verdes,parques y jardines,301.099,urbana,CALLE DE CONGOSTO NUM 39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,93.75
Villa de Vallecas,zonas verdes,parques y jardines,301.1,urbana,CALLE DE CONGOSTO NUM 39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,95.5
Villa de Vallecas,zonas verdes,parques y jardines,301.101,urbana,AVENIDA DE LA VILLA DE VALLECAS C/V C/ MAPLICA DE TAJO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1942.0
Villa de Vallecas,zonas verdes,parques y jardines,301.102,urbana,AVENIDA ENSANCHE DE VALLECAS C/V C/ J. GUTIERREZ MAROTO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,17023.0
Villa de Vallecas,zonas verdes,parques y jardines,301.103,urbana,AVENIDA DEL ENSANCHE DE VALLECAS NUM 69,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 3.16(DOSPISTAS DEPORTIVAS INFANTILES MULTIDEPORTES BALONCESTO Y FÚTBOL), SITUADA EN LA AVENIDA DE LA CAÑADADEL SANTÍSIMO C/V A LA AVENIDA DEL ENSANCHE DE VALLECAS.",15317.0
Villa de Vallecas,zonas verdes,parques y jardines,301.104,urbana,CALLE DE JOSÉ GUTIERREZ MAROTO NUM 13,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925.0
Villa de Vallecas,zonas verdes,parques y jardines,301.105,urbana,CALLE DE RAFAEL DE LEÓN NUM 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925.0
Villa de Vallecas,zonas verdes,parques y jardines,301.106,urbana,CALLE DE RAFAEL DE LEÓN NUM 17,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925.0
Villa de Vallecas,zonas verdes,parques y jardines,301.107,urbana,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365.0
Villa de Vallecas,zonas verdes,parques y jardines,301.108,urbana,AVENIDA DEL ENSANCHE DE VALLECAS C/V AV. CERRO MILANO NUM 33,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,44500.0
Villa de Vallecas,zonas verdes,parques y jardines,301.109,urbana,"CALLE DE LA CAÑADA DEL SANTÍSIMO, FRENTE AL Nº. 46",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,8631.0
Villa de Vallecas,zonas verdes,parques y jardines,301.11,urbana,"CALLE DE LA CAÑADA DEL SANTÍSIMO, FRENTE AL Nº. 56",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,7282.0
Villa de Vallecas,zonas verdes,parques y jardines,301.111,urbana,AVENIDA DEL CERRO MILANO C/V AUTOVÍA M-45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,20161.0
Villa de Vallecas,zonas verdes,parques y jardines,301.113,urbana,CALLE DE BERNARDINO DE PANTORBA NUM 18,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2941.0
Villa de Vallecas,zonas verdes,parques y jardines,301.114,urbana,AVENIDA DE SALMEDINA C/V C/ DE LA CAÑADA DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1093.0
Villa de Vallecas,zonas verdes,parques y jardines,301.115,urbana,AVENIDA DE SALMEDINA C/V C/ DE JOSE GUTIERREZ MAROTO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3621.0
Villa de Vallecas,zonas verdes,parques y jardines,301.116,urbana,CALLE DE JOSÉ GUTIÉRREZ MAROTO C/V C/ DE JOSÉ TAMAYO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3737.0
Villa de Vallecas,zonas verdes,parques y jardines,301.117,urbana,CALLE DE SIERRA VIEJA NUM 38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,912.0
Villa de Vallecas,zonas verdes,parques y jardines,301.118,urbana,CALLE DE VILLAR DEL OLMO C/V C/ ROZAS DE PUERTO REAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1809.0
Villa de Vallecas,zonas verdes,parques y jardines,301.119,urbana,CALLE VILLAR DEL OLMO C/V MARTÍN MUÑOZ DE LAS POSADAS NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1371.0
Villa de Vallecas,zonas verdes,parques y jardines,301.12,urbana,CALLE DE TINEO NUM 2 Y 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1079.0
Villa de Vallecas,zonas verdes,parques y jardines,301.121,urbana,AVENIDA DEL MAYORAZGO C/V BULEVAR DE LA NATURALEZA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4684.0
Villa de Vallecas,zonas verdes,parques y jardines,301.122,urbana,CALLE DE VALDERREBOLLO NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1111.0
Villa de Vallecas,zonas verdes,parques y jardines,301.123,urbana,CALLE VALDERREBOLLO Nº8 C/V C/ DE TINEO NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3137.0
Villa de Vallecas,zonas verdes,parques y jardines,301.124,urbana,AVENIDA DEL MAYORAZGO NUM 26,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,361784.0
Villa de Vallecas,zonas verdes,parques y jardines,301.125,urbana,AVENIDA DEL MAYORAZGO C/V AV/ DE LA GAVIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7350.0
Villa de Vallecas,zonas verdes,parques y jardines,301.126,urbana,BULEVAR DE LA NATURALEZA NUM 33,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7378.0
Villa de Vallecas,zonas verdes,parques y jardines,301.127,urbana,AVENIDA DEL MAYORAZGO C/V C/ DE CASTEJÓN DE HENARES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,33119.0
Villa de Vallecas,zonas verdes,parques y jardines,301.128,urbana,AVENIDA DEL MAYORAZGO C/V C/ DEL PUERTO DE PORZUNA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,53269.0
Villa de Vallecas,zonas verdes,parques y jardines,301.129,urbana,AVENIDA DEL MAYORAZGO C/V C/ DE VILLAMANTA NUM 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7350.0
Villa de Vallecas,zonas verdes,parques y jardines,301.13,urbana,AVENIDA DE LA VILLA DE VALLECAS C/V AV. DEL CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8468.0
Villa de Vallecas,zonas verdes,parques y jardines,301.131,urbana,AVENIDA DEL MAYORAZGO C/V C/ DE TALAMANCA DEL JARAMA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7350.0
Villa de Vallecas,zonas verdes,parques y jardines,301.132,urbana,AVENIDA DEL MAYORAZGO C/V CAMINO DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,17952.0
Villa de Vallecas,zonas verdes,parques y jardines,301.133,urbana,CALLE GRANJA DE SAN ILDEFONSO C/V C/ PUERTO DE PORZUNA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PISTA DE PATINAJE (PISTA DE PATINAJE), SITUADA EN LA CALLE DE PUERTOPORZUNA, S/N.",31158.0
Villa de Vallecas,zonas verdes,parques y jardines,301.134,urbana,CALLE ROZAS DEL PUERTO REAL C/V C/ SIERRA DE PALOMERAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439.0
Villa de Vallecas,zonas verdes,parques y jardines,301.135,urbana,CALLE DE HONRUBIA C/V C/ DE ALMONTE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439.0
Villa de Vallecas,zonas verdes,parques y jardines,301.136,urbana,CALLE DE ALMONTE C/V C/ DE TINEO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439.0
Villa de Vallecas,zonas verdes,parques y jardines,301.137,urbana,CALLE BULEVAR DE LA NATURALEZA C/V C/ DE HONRUBIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2922.0
Villa de Vallecas,zonas verdes,parques y jardines,301.138,urbana,CALLE DE ALMONTE C/V C/ DE TINEO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4441.0
Villa de Vallecas,zonas verdes,parques y jardines,301.139,urbana,CALLE DE HONRUBIA C/V C/ DE ALMONTE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4445.0
Villa de Vallecas,zonas verdes,parques y jardines,301.14,urbana,BULEVAR DE LA NATURALEZA C/V C/ DE TINEO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6909.0
Villa de Vallecas,zonas verdes,parques y jardines,301.142,urbana,CALLE DEL ALTO DEL RETIRO NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA UNA CASETADE JARDINEROS,28363.0
Villa de Vallecas,zonas verdes,parques y jardines,301.143,urbana,CALLE DE ANTONIO GADES C/V AV. DE LAS SUERTES,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 3.16(PISTADE BALONCESTO Y PISTA DE FÚTBOL), SITUADA EN LA AVENIDA DE LAS SUERTES Y LA CALLE ANTONIO GADES.",25165.0
