ID-EVENTO,TITULO,TITULO-ACTIVIDAD,DESCRIPCION,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,CONTENT-URL,NOMBRE-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
50062055,Nancy Grace Roman,Actividades en el Centro Cultural El Torito,"Nancy Grace Roman.   Compañía: Nexo Teatro.   Sinopsis: El espectáculo nos presenta a Nancy Grace Roman, una de las más destacadas figuras de la astronomía en el siglo XX. Su tenacidad y valentía la convirtieron en la primera mujer que dirigió la NASA, y fue una protagonista fundamental en el desarrollo del Hubble, el primer telescopio espacial que cambiaría la manera de ver las estrellas. La obra nos muestra a Nancy siempre dispuesta a descubrir los misterios del universo. De niña a mayor, su curiosidad e incansable entusiasmo nos acercó a una idea más precisa de todo lo que nos rodea. Frente a un ámbito científico dominado por los hombres, consigue imponerse y enseñarnos lo importante que es apostar por lo que se desea. Su vida es una aventura llena de retos y esta historia te invita a acompañarla.   Edad recomendada. a partir de 12 años.   VII ENCUENTRO DE TEATRO CIRCULAR IBEROAMERICANO EN MADRID",1,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9ecc9e5f0169910VgnVCM100000891ecb1aRCRD,Centro Cultural el Torito (Moratalaz),AVENIDA,MORATALAZ,130,Moratalaz,Vinateros,28030,445141,4473033,40.40610655994401,-3.646521482592748,/contenido/actividades/TeatroPerformance
50047851,Natalia Fernandes e Iván Mozetich | Colectivo ONI,Natalia Fernandes e Iván Mozetich | Colectivo ONI,Más información disponible en la liga,0,L,2025-12-12T00:00:00Z,2025-12-13T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=530f365445339910VgnVCM200000f921e388RCRD,Centro de Cultura Contemporánea Conde Duque,CALLE,CONDE DUQUE,9,Centro,Universidad,28015,439723,4475438,40.42739911262292,-3.710589286287491,/contenido/actividades/DanzaBaile
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50070612,Naturalezas singulares,Actividades del Centro Cultural Villa de Barajas,"Exposición de pintura    Artista: ANA ESTÉVEZ VALENZUELA   Lugar: Sala de exposiciones    Horario de lunes a viernes: De 10 a 13,30 y de 16 a 20 horas",1,L,2025-10-06T00:00:00Z,2025-10-30T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1c4ea67d1599910VgnVCM100000891ecb1aRCRD,Centro Cultural - Centro Socio Cultural Villa de Barajas,CALLE,BOTICA,7,Barajas,CASCO H.BARAJAS,28042,450962,4480446,40.47324881250678,-3.5784908616003723,/contenido/actividades/Exposiciones
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50016637,Navarro Baldeweg,,Más información disponible en la liga,1,M,2025-07-10T00:00:00Z,2025-11-02T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=36638248aff58910VgnVCM200000f921e388RCRD,CentroCentro,PLAZA,CIBELES,1,Retiro,Jerónimos,28014,441277,4474496,40.41902261618159,-3.692188193693138,/contenido/actividades/Exposiciones
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50071209,Negra sombra,Actividades en el centro cultural La Elipa,"Cía. Qué Jarte! Lorenzo propone a su amigo productor una obra sobre tres amigos que cada verano se reencuentran en una vieja fábrica del pueblo. Pero esta vez, el encuentro será distinto. Una comedia dramática donde realidad y ficción enfrentan a nuestros personajes a una decisión vital. Una obra que habla de libertad, amor, amistad y familia. Una comedia para llorar, una oda a la vida.  60 minutos",1,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f792897bfe599910VgnVCM200000f921e388RCRD,Centro Cultural la Elipa (Ciudad Lineal),CALLE,SANTA FELICIDAD,39,Ciudad Lineal,Ventas,28017,444825,4475074,40.42446957496409,-3.6504201407465917,/contenido/actividades/CuentacuentosTiteresMarionetas
50047864,Neopercusión,,Más información disponible en la liga,0,,2025-10-21T00:00:00Z,2025-10-21T23:59:00Z,20:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e8f365445339910VgnVCM200000f921e388RCRD,Centro de Cultura Contemporánea Conde Duque,CALLE,CONDE DUQUE,9,Centro,Universidad,28015,439723,4475438,40.42739911262292,-3.710589286287491,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50078627,No solo musas,Concurso batalla de gallos,"Silvia Sanjuán      Duración: 60 minutos  Edad recomendada: Todos los Públicos.  Sinopsis: Concierto por el Día Internacional de la Eliminación de la Violencia contra la Mujer. Concierto a voz y guitarra, que nace con el objetivo de ayudar a desmontar mitos sobre el papel de la mujer en la sociedad y visibilizar las violencias que éstas sufren, a través de canciones de compositoras e intérpretes en español.",1,,2025-11-25T00:00:00Z,2025-11-25T23:59:00Z,17:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b24a96ea24a9910VgnVCM200000f921e388RCRD,Auditorio Municipal al aire libre Lola Camarena,AVENIDA,LA GAVIA,13,Villa de Vallecas,Ensanche de Vallecas,28051,448205,4469500,40.37447621683769,-3.6101291550314283,/contenido/actividades/Musica
12816507,Noche,Noche,Más información disponible en la liga,0,M,2026-01-08T00:00:00Z,2026-02-01T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0df9517495c7910VgnVCM1000001d4a900aRCRD,Teatro Español,CALLE,PRINCIPE,25,Centro,Cortes,28012,440597,4474036,40.414828532240946,-3.700164949543688,/contenido/actividades/TeatroPerformance
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50053789,Nosotras contamos 2025,,Más información disponible en la liga,0,L,2025-10-11T00:00:00Z,2025-10-12T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3a1f4a0dad39910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50043511,Nuclear Family,Retrospectiva Travis y Erin Wilkerson,"Una familia estadounidense emprende un viaje apocalíptico por el oeste de Estados Unidos. Unas vacaciones de verano de camping, minigolf, natación y béisbol, en paisajes inscritos por el exterminio, el genocidio y la guerra.",0,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,20:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2471770f8ca19910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50067193,Nuestra Loca Madurez,Actividades en el Centro Cultural Miguel de Cervantes,"Teatro/Clown. Cía. Celofán.    Recomendada a partir de 12 años.   La obra Nuestra loca madurez es una reflexión divertidísima de la mujer a partir de los sesenta años, sobre nuestra época y la mirada sorprendente que tiene del mundo: ¿Qué puede provocar una carta de amor de un pretendiente? Como pueden imaginar, algo muy especial. ¿Y en dos payasas con una cierta edad ?? ¿Qué dudas surgen, que mundo imaginario e ilusiones se despierta en ellas? Y si se da el encuentro ¿Que experimentan cuando les toca vivir esa aventura? En definitiva, este viaje es una declaración valiente, sincera y honesta de cómo nos gustaría ser amadas y de cómo vivir nuestra Loca Madurez.",1,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=67e762148df79910VgnVCM100000891ecb1aRCRD,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),CALLE,ALIAGA,5,San Blas-Canillejas,Canillejas,28022,448148,4476402,40.4366557020283,-3.6113517282299217,/contenido/actividades/TeatroPerformance
12818611,Nuevos imaginarios,Nuevos imaginarios,Más información disponible en la liga,0,L,2025-09-11T00:00:00Z,2026-01-11T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dee9b95e1ffc7910VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporánea Conde Duque,CALLE,CONDE DUQUE,9,Centro,Universidad,28015,439723,4475438,40.42739911262292,-3.710589286287491,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50065499,Nuevos imaginarios: Helena Girón y Samuel Delgado,Nuevos imaginarios en Cineteca,"Programa:   Bloom  (2023, 18') San Borondón es una isla mítica que aparece y desparece. A lo largo de la historia se ha situado en los mapas cerca de las Islas Canarias. La leyenda de la isla de San Borondón llegó a cobrar tal fuerza que, durante los siglos XVI, XVII y XVIII, se organizaron expediciones para descubrirla y conquistarla. Tras siglos de olvido, al fin ha sido hallada.   Irmandade  (2019, 9') Una hermandad de espectros se oculta bajo las capas del tiempo. Tras las descripciones manuscritas por Vasco da Ponte, buscamos un pasado mítico que resuena de forma subterránea sobre un paisaje lleno de presencias invisibles que se activan y perviven cada vez que pensamos en ellas.   Plus Ultra  (2017, 13') Plus Ultra es el lema del estado español. Con él se alentaba a los navegantes a conquistar nuevas tierras olvidando la advertencia de la mitología griega: Non Terrae Plus Ultra (No existe tierra más allá). Canarias ?banco de pruebas de las tácticas utilizadas en la colonización de América? se convierte en el escenario de una fábula sobre el territorio.   Sin Dios ni Santa María (2015, 12') Como no había aviones, la gente se trasladaba por medio de unos rezados de una tierra a otra y volvían temprano, antes del amanecer. En unas antiguas grabaciones sonoras, las voces de los pastores hablan de una existencia mítica, de brujas y de viajes. En la cotidianidad de una mujer se materializa la magia de sus relatos al tiempo que espera la llegada de la noche. La noche es el momento en el que los viajes son posibles.   Con la presencia de Helena Girón y Samuel Delgado.",0,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=48d72c6d92679910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50065497,Nuevos imaginarios: Isaki Lacuesta,Nuevos imaginarios en Cineteca,"Programa:   Ou en etes-vous, Isaki Lacuesta?  (Francia, 2018, 17') El Centre Pompidou de París encargó a distintos cineastas invitados una película de formato libre con la que responder a esta pregunta a la vez retrospectiva, introspectiva y orientada hacia el futuro. A partir de imágenes rodadas en Sudáfrica, Rusia, Cuba, Catar, España y cerca de su casa, Isaki Lacuesta responde a la pregunta: «Estoy aquí y allí al mismo tiempo».   Las variaciones Marker  (España, 2007, 20') Un fotografo ciego; una ciudad partida en dos; dos chicas japonesas que se revelan frente a la cámara; un claustro románico que esconde un secreto; un viaje en tren. Las imágenes de Chris Marker son un germen tan fecundo que pueden originar nuevas e infinitas historias.   Microscopías  (España, 2003, 20') Diversos objetos son observados mediante un microscopio electrónico de gran resolución: unos pigmentos de pintura de un supuesto cuadro del siglo XIX, un billete de dólar, y un trozo de celuloide de antigua película en proceso de descomposición. La observación microscópica descubrirá los misterios ocultos en la superficie de estos materiales: las infinitas pinturas que pueden hallarse en un fragmento diminuto de pintura, los otros posibles filmes invisibles que se esconden en cada pedacito de película. Miscroscopías se divide en cuatro partes: 'Paisajes del natural', 'El ojo de dios', 'Eclipses' y 'Microcosmos', un relato de ciencia ficción escrito a partir de las experiencias previas.",0,,2025-10-22T00:00:00Z,2025-10-22T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=04c72c6d92679910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50065501,Nuevos imaginarios: Laida Lertxundi,Nuevos imaginarios en Cineteca,"Programa:   The Room Called Heaven  (EEUU, 2012, 11') Desierto y montañas californianas ensambladas en un universo de sonidos, colores y temperaturas durante el tiempo exacto que dura un rollo de celuloide de 16 mm.   We Had the Experience but Missed the Meaning  (EEUU, 2014, 8') Cruzando desierto y mar, pantalla y página, entre Los Ángeles y San Diego y un momento en una historia de Adolfo Bioy Casares.    Autoficción  (España, 2020, 14') Un juego entre dos géneros cinematográficos en tensión como son el cine directo y el cine de ficción, bebiendo al mismo tiempo del estilo de Agnès Varda y de novelistas interesadas en el género autobiográfico como Mary McCarthy o Chris Kraus y Rachel Cusk.   Inner Outer Space  (España, 2021, 16') Un grupo de actores no profesionales desarrolla una serie de ejercicios sensoriales que incluyen conversaciones telepáticas, paseos con los ojos vendados y dibujos 'plein air' en paisajes marítimos y montañas del País Vasco. Ponen así en acción su deseo de tocar y de estar en una realidad marcada por el posconfinamiento.",0,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=73e72c6d92679910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50065495,Nuevos imaginarios: Lois Patiño,Nuevos imaginarios en Cineteca,"Programa:   El sembrador de estrellas  (2022, 25') Luces lejanas dibujan la ciudad. Llegan barcos luminosos con gente dormida y la noche se vuelve líquida. El sembrador de estrellas les despierta y atraviesan la ciudad hablando de esto y de aquello, mientras se despiden de todo.   Noite sem distância  (2015, 23') Un instante en la memoria del paisaje: el contrabando que durante siglos atravesó la línea que separa Portugal y Galicia. La Sierra do Gerês no entiende de fronteras y sus rocas cruzan de un país a otro con insolencia. También los contrabandistas desobedecen esta separación. Las rocas, el río, los árboles: testigos mudos, les ayudan a ocultarse. Solo hay que esperar a que llegue la noche para atravesar la distancia que los separa.   Fajr  (2016, 12') En el desierto de Marruecos la noche diluye las formas y el silencio se desliza por la arena. El amanecer comienza entonces a dibujar siluetas de dunas, mientras figuras inmóviles puntúan el paisaje. Desde la abstracción nocturna, la luz va poco a poco devolviendo al espacio su dimensión y al cuerpo su volumen. La quietud concentra así la mirada y la duración la densifica. Suena el adhan -la llamada a la oración- y la inmovilidad, que condensaba, comienza a irradiar: y ahora son los cuerpos los que se diluyen en el desierto.     Presentación a cargo de Marta Ramos-Yzquierdo y Miguel Ángel Delgado, comisarios del ciclo. Con la presencia de Lois Patiño.",0,,2025-10-21T00:00:00Z,2025-10-21T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ab72c6d92679910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50065492,Nuevos imaginarios: Oliver Laxe,Nuevos imaginarios en Cineteca,"Programa:   Grrr! Nº 7: Y las chimeneas decidieron escapar  (codirigido con Carlos Enrique Aguilar, 2006, 12') Perteneciente a la serie Grrr!, pequeños gruñidos ante la realidad donde la nostalgia se impone sobre el presente. Rodada para hacer 'explotar el tiempo en pedazos', el blanco y negro filmado en 16 mm se impregna de impulsos, veladuras, cortes y desenfoques. Los ruidos de la radio se mezclan con los acordes de una guitarra eléctrica que, como pálpitos de la ciudad, subrayan el sentido dramático de la pieza.   Grrr! Nº 8: Suena la trompeta, ahora veo otra cara  (2007, 8') En una mezcla de añoranza y densa pesadumbre, como en un día nublado, Oliver Laxe se confronta de nuevo al 'Otro', demostrando que en el fondo se puede ser igualmente extranjero en Galicia que en Marruecos o París. Sin objetivos predeterminados por un guión, Laxe filma con la sencillez del mirar, sin necesidad de ser narrativo ya que, cualquier estructuración ulterior, haría desaparecer la sutilidad que posee lo cotidiano.   París #1  (2007, 35') Regreso estival desde el, llamado por el autor, «exilio» a Amil (Múxica, comarca de Os Ancares), pueblo en los montes gallegos. Estampas de una visita a la familia en el campo compiladas en álbum familiar rodado en blanco y negro.",0,,2025-10-26T00:00:00Z,2025-10-26T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6a72c6d92679910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50031666,Número 010 de la revista Cuadernos de poesía y palabra. Liturgias photográficas,,Más información disponible en la liga,1,,2025-10-07T00:00:00Z,2025-10-07T23:59:00Z,18:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=85d86d707e909910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo),AVENIDA,MONFORTE DE LEMOS,38,Fuencarral-El Pardo,El Pilar,28029,439867,4481122,40.47860087334554,-3.7094408342979954,/contenido/actividades/RecitalesPresentacionesActosLiterarios
50078315,Ñam Ñam. Bambalua teatro,Actividades en el Centro Cultural Valdebernardo,"Bambalua Teatro, presenta 'Ñam Ñam'.  Un espectáculo de humor para todos los públicos. Narra las desventuras de un puchero que va pasando de mano en mano, mediante picardías y engaños. Una historia de enredos, hambres e ingenios: las disparatadas adversidades de una cazuela a la que todos veneran.  Edad recomendada: A partir de 8 años.",1,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,12:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b17dd6ba6d3a9910VgnVCM200000f921e388RCRD,Centro Cultural Valdebernardo (Vicálvaro),BULEVAR,INDALECIO PRIETO,21,Vicálvaro,Valdebernardo,28032,447278,4472321,40.399832138328044,-3.6212720265227873,/contenido/actividades/TeatroPerformance
50071375,Obra de teatro: Homenaje a los Quintero,Actividades en el Centro Cultural Casa del Reloj,"COMPAÑÍA AZARES TEATRO.  Este espectáculo es una versión libre y actualizada de dos famosos sainetes de los hermanos Álvarez Quintero: 'Sangre gorda' y 'Ganas de reñir'. Una comedia alocada y disparatada, vista desde la ironía, la inteligencia y el sentido del humor, que divertirá al espectador y que está dedicada al genio y el ingenio de dos de los más grandes autores de los últimos doscientos años, siempre aplaudidos por el público. No hay duda de que aquellos noviazgos, vistos desde el presente, provocarán nuestra sonrisa.",1,,2025-10-17T00:00:00Z,2025-10-17T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2add9174f5999910VgnVCM200000f921e388RCRD,Centro Cultural Casa del Reloj (Arganzuela),PASEO,CHOPERA,6,Arganzuela,La Chopera,28045,440559,4471798,40.39466755008527,-3.700396761468562,/contenido/actividades/TeatroPerformance
50047876,Observación astronómica,II Semana de la Ciencia,"Durante esa semana, también se llevará a cabo una actividad de telescopios en la que se podrá observar el cielo que nos rodea acompañado por profesionales que nos ofrecerán una explicación. La duración de la actividad es de una hora en horario nocturno (20:45 a 23:00 horas) de lunes a domingo. Para participar es necesario inscribirse en el siguiente enlace: https://astroaficion.com/producto/observacion-vallecas/  Elige tu turno: 20:45 a 21:45 o de 22 a 23 horas. En el caso de mal tiempo, se sustituirá por un planetario móvil. Actividad gratuita dirigida a todos los públicos.",1,L,2025-09-29T00:00:00Z,2025-10-05T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=65c1a633f4339910VgnVCM100000891ecb1aRCRD,Parque Cerro del Tío Pío,CALLE,BENJAMIN PALENCIA,2,Puente de Vallecas,Numancia,28038,444395,4472030,40.39701982315709,-3.655239797848888,/contenido/actividades/CursosTalleres
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
12514287,Octubre Negro en Madrid: '23F. El golpe de estado en España de 1981. Por quién y porqué fue originado',Octubre Negro en Madrid,"Gabriel Monte Vado nos hablará de la labor de documentación e investigación que realizó en su novela 'Falsa bandera' dándonos nuevas pistas hasta ahora desconocidas sobre el 23 F.   Participantes:     Gabriel Monte Vado    Moderador:    José Vaccaro Ruiz, escritor y abogado.  Acceso libre hasta completar aforo.",1,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,18:40,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7f6ab55f80e1910VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/RecitalesPresentacionesActosLiterarios
12514290,Octubre Negro en Madrid: 'Diferentes síndromes en la psicología',Octubre Negro en Madrid,"El psicólogo clínico y escritor Manuel Oliva, nos hablará de los diferentes síndromes en la psicología humana, muchos de los cuales quedan reflejados en la novela negra.   Desde el  Síndrome de Madame Bovary, el Síndrome de Pollyanna, el Síndrome de Dorian Gray, el Síndrome de Alicia, el Síndrome de Munchaussen y el síndrome de Huckleberry Finn.       Participantes:       Manuel Oliva Real,  psicólogo  y escritor.   Moderadora:     María José García Molina",1,,2025-10-02T00:00:00Z,2025-10-02T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad87ab55f80e1910VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/RecitalesPresentacionesActosLiterarios
12514288,Octubre Negro en Madrid: 'El lado oscuro del pentagrama: Jazz y cine negro como espejos de una época',Octubre Negro en Madrid,"Esta ponencia propone un viaje sensorial y cultural al corazón del jazz, cruzando las fronteras de la literatura, el cine, la música y la psicología. A través de un enfoque interdisciplinar, exploraremos cómo el contexto social y político de principios del siglo XX marcado por la posguerra, la Ley Seca, el empoderamiento femenino y la tensión racial dio origen a una narrativa oscura que no solo resolvía crímenes, sino que también escarbaba en el inconsciente de la época.  Participantes:      Richie Ferrer, contrabajista, colaborador de Pedro Iturralde, profesor en Música Creativa y  Eduardo Cabrera, psicoanalista, apasionado del cine y la novela negra.    Acceso libre hasta completar aforo.",1,,2025-10-02T00:00:00Z,2025-10-02T23:59:00Z,19:20,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f717ab55f80e1910VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/RecitalesPresentacionesActosLiterarios
12514277,"Octubre Negro en Madrid: 'El sacamantecas, Juan Díaz de Garayo'",Octubre Negro en Madrid,"Trayectoria criminal y detención de 'El sacamantecas', que en el siglo XIX asesinó a seis mujeres en los alrededores de Vitoria, y al que se considera uno de los precursores de Jack el Destripador.    Participantes:       María José García Molina, escritora.   Miguel Andrés Calle, escritor.    Moderador:     José Vaccaro Ruiz, escritor y abogado.  Acceso libre hasta completar aforo.",1,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb86ab55f80e1910VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/RecitalesPresentacionesActosLiterarios
50059074,Octubre Negro en Madrid: 'Escritoras y escritores en la novela negra y policiaca actual',Octubre Negro en Madrid,"¿Cómo es la novela negra y policiaca española en la actualidad?. En esta mesa, diferentes escritores y escritoras nos mostrarán el desarrollo de sus diferentes estilos, trabajo de documentación y tratamiento de los personajes y atmósferas en la novela negra.    Participantes:     Javier Luque  (El hombre que no sabía nadar).      Carmen Letón  (El crimen de la verbena).      José Carlos Manzano  (La infinita presencia de Eva Camacho).      José Luis Alcañiz  (Secretos de vino y sangre).       Sergio López de la Torre  (Confesiones en la sombra).   Rafael Dios  (Muerte en el paddock).      Irene Caparrós ( La noche es de limón).    Moderadora:   María José García Molina   Acceso libre hasta completar aforo.",1,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,11:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5208b9c5d2859910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/RecitalesPresentacionesActosLiterarios
