ID,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,COORD_GIS_X,COORD_GIS_Y,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX
7947431,105,Campamento,10,Latina,434221.85,4472404.39,40.39965022,-3.77513359,CARRETERA,BOADILLA DEL MONTE,40 B,28024,
7947433,105,Campamento,10,Latina,434224.16,4472405.54,40.39966076,-3.77510649,CARRETERA,BOADILLA DEL MONTE,40 B,28024,
7947435,103,Lucero,10,Latina,435893.39,4472499.97,40.4006416,-3.75544733,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,174,28011,
7947437,103,Lucero,10,Latina,436433.12,4472606.04,40.4016385,-3.74909813,CALLE,CASTROSERNA,4 B,28047,
7947439,103,Lucero,10,Latina,435539.98,4472780.5,40.40314144,-3.75964006,CALLE,SAN ROBERTO,8 B,28011,
7947441,103,Lucero,10,Latina,435540.08,4472783.48,40.40316829,-3.75963918,CALLE,SAN ROBERTO,8 B,28011,
7947443,103,Lucero,10,Latina,435699.82,4472826.81,40.40357098,-3.75776123,CALLE,SAN JUAN DE MATA,21,28011,
7947445,103,Lucero,10,Latina,435700.78,4472825.89,40.40356276,-3.75774983,CALLE,SAN JUAN DE MATA,21,28011,
7947449,101,Los Cármenes,10,Latina,438509.29,4473082.34,40.40608513,-3.7246796,PASEO,ERMITA DEL SANTO,66,28011,
7947451,103,Lucero,10,Latina,436377.67,4473264.32,40.40756431,-3.74981733,CALLE,VILLAVALIENTE,29,28011,
7944761,26,Palos de la Frontera,2,Arganzuela,440824.54,4473094.47,40.40636219,-3.69739702,RONDA,ATOCHA,27,28012,28012
7944763,146,Vinateros,14,Moratalaz,445110.22,4473031.68,40.40609014,-3.64688701,AVENIDA,MORATALAZ,128,28030,
7944768,133,Palomeras Bajas,13,Puente de Vallecas,444457.03,4469827.12,40.37717821,-3.65430504,CALLE,VIRIDIANA,13 F,28018,
7944772,13,Cortes,1,Centro,440665.14,4474408.71,40.41819016,-3.69939802,CALLE,VIRGEN DE LOS PELIGROS,2,28013,28013
7944774,13,Cortes,1,Centro,440652.77,4474453.1,40.41858916,-3.69954796,CALLE,VIRGEN DE LOS PELIGROS,6,28013,28013
7944776,13,Cortes,1,Centro,440640.35,4474535.12,40.41932715,-3.69970201,CALLE,CLAVEL,2,28013,28013
7944779,76,Vallehermoso,7,Chamberí,439871.9,4476898.7,40.44056415,-3.70898303,AVENIDA,FILIPINAS,7,28003,28003
7944782,76,Vallehermoso,7,Chamberí,439873.86,4476899.68,40.44057312,-3.70896002,AVENIDA,FILIPINAS,7,28003,28003
7944784,76,Vallehermoso,7,Chamberí,439874.54,4476900.01,40.44057615,-3.70895203,AVENIDA,FILIPINAS,7,28003,28003
7944790,191,Casco Histórico de Vicálvaro,19,Vicálvaro,449062.99,4472990.03,40.40596615,-3.60030201,CALLE,VILLABLANCA,79,28032,
7944798,85,La Paz,8,Fuencarral-El Pardo,441599.44,4481382.83,40.48108225,-3.68902727,CALLE,PEDRO RICO,4,28029,
7944800,85,La Paz,8,Fuencarral-El Pardo,441599.3,4481381.12,40.48106684,-3.68902877,CALLE,PEDRO RICO,4,28029,
7944807,32,Adelfas,3,Retiro,443311.41,4472638.78,40.40243013,-3.66805001,CALLE,VALDERRIBAS,99,28007,28007
7944810,41,Recoletos,4,Salamanca,441297.66,4474573.02,40.4197152,-3.691958,CALLE,ALCALA,53,28014,28014
7944813,55,Nueva España,5,Chamartín,441622.82,4479661.47,40.46557718,-3.68859302,PLAZA,CASTILLA,9,28046,28046
7944824,33,Estrella,3,Retiro,443191.25,4473109.58,40.40666317,-3.66950797,PLAZA,CONDE DE CASAL,5B,28007,28007
7944826,33,Estrella,3,Retiro,443191.34,4473110.91,40.40667516,-3.66950703,PLAZA,CONDE DE CASAL,5B,28007,28007
7944828,33,Estrella,3,Retiro,443191.44,4473112.35,40.40668814,-3.66950598,PLAZA,CONDE DE CASAL,5B,28007,28007
7944838,33,Estrella,3,Retiro,443596.5,4474358.89,40.4179452,-3.66484304,CALLE,JUAN ESPLANDIU,13,28007,28007
7944840,33,Estrella,3,Retiro,443596.77,4474359.77,40.41795315,-3.66483993,CALLE,JUAN ESPLANDIU,13,28007,28007
7945067,86,Valverde,8,Fuencarral-El Pardo,443744.81,4484429.43,40.50867544,-3.6639877,CALLE,SIERRA DE ATAPUERCA,49,28050,
7945069,86,Valverde,8,Fuencarral-El Pardo,443743.55,4484431.85,40.50869715,-3.66400278,CALLE,SIERRA DE ATAPUERCA,49,28050,
7945116,41,Recoletos,4,Salamanca,441793.17,4475178.47,40.42520421,-3.68617296,CALLE,GOYA,10,28001,28001
7946515,12,Embajadores,1,Centro,440717.48,4473634.58,40.41122015,-3.69870898,CALLE,SANTA ISABEL,20,28012,28012
7946517,12,Embajadores,1,Centro,440715.97,4473636.59,40.41123815,-3.69872696,CALLE,SANTA ISABEL,20,28012,28012
7946708,116,Buenavista,11,Carabanchel,436009.7,4469803.78,40.37636215,-3.75380597,CAMINO,CRUCES,2,28044,
7946816,42,Goya,4,Salamanca,442939.91,4474972.72,40.42343014,-3.67263701,CALLE,LOMBIA,18,28009,28009
7946818,42,Goya,4,Salamanca,442939.73,4474971.06,40.42341517,-3.67263898,CALLE,LOMBIA,18,28009,28009
7946820,42,Goya,4,Salamanca,442940.01,4474974.39,40.42344519,-3.67263598,CALLE,LOMBIA,18,28009,28009
7946832,45,Lista,4,Salamanca,442852.78,4475961.79,40.43233421,-3.67375296,CALLE,JUAN BRAVO,62,28006,28006
7946834,45,Lista,4,Salamanca,442853.37,4475961.78,40.43233416,-3.673746,CALLE,JUAN BRAVO,62,28006,28006
7946875,26,Palos de la Frontera,2,Arganzuela,440842.69,4472737.44,40.40314718,-3.69714995,PASEO,SANTA MARIA DE LA CABEZA,39,28045,28045
7946877,26,Palos de la Frontera,2,Arganzuela,440841.49,4472736.78,40.40314115,-3.69716403,PASEO,SANTA MARIA DE LA CABEZA,39,28045,28045
7946987,25,Las Delicias,2,Arganzuela,441624.4,4472439.26,40.40051619,-3.68791104,CALLE,BUSTAMANTE,20,28045,28045
7946989,25,Las Delicias,2,Arganzuela,441622.79,4472439.27,40.40051616,-3.68793001,CALLE,BUSTAMANTE,20,28045,28045
7947141,25,Las Delicias,2,Arganzuela,441526.26,4472444.91,40.4005602,-3.68906798,CALLE,CANARIAS,76,28045,28045
7947404,22,Las Acacias,2,Arganzuela,440302.22,4472676.12,40.4025562,-3.70351301,CALLE,PEÑUELAS,29,28005,28005
7947408,21,Imperial,2,Arganzuela,439254.28,4472930.74,40.40477414,-3.71588594,PASEO,PONTONES,10,28005,28005
7947410,21,Imperial,2,Arganzuela,439256.4,4472931.17,40.40477817,-3.71586099,PASEO,PONTONES,10,28005,28005
7947412,23,La Chopera,2,Arganzuela,440860.96,4471718.81,40.39397213,-3.69684004,CALLE,GUILLERMO DE OSMA,10,28045,28045
7947420,46,Castellana,4,Salamanca,441647.678,4476071.867,40.43324216,-3.68796999,PASEO,CASTELLANA,42,28046,28046
7947424,44,La Guindalera,4,Salamanca,442731.32,4476318.49,40.43553919,-3.675217,CALLE,FRANCISCO SILVELA,66,28028,28028
7947426,101,Los Cármenes,10,Latina,437570.87,4472240.43,40.39843101,-3.73565563,CALLE,GALLUR,1,28047,
7947428,101,Los Cármenes,10,Latina,437633.44,4472263.72,40.3986455,-3.73492065,CALLE,GALLUR,2,28047,
7947430,101,Los Cármenes,10,Latina,437631.13,4472261.8,40.39862803,-3.73494768,CALLE,GALLUR,2,28047,
7947432,105,Campamento,10,Latina,434225.03,4472405.98,40.39966479,-3.77509628,CARRETERA,BOADILLA DEL MONTE,40 B,28024,
7947434,103,Lucero,10,Latina,435892.04,4472501.22,40.40065276,-3.75546336,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,174,28011,
7947436,103,Lucero,10,Latina,436434.57,4472606.23,40.40164032,-3.74908107,CALLE,CASTROSERNA,4 B,28047,
7947438,103,Lucero,10,Latina,436439.38,4472606.61,40.40164411,-3.74902443,CALLE,CASTROSERNA,4 B,28047,
7947440,103,Lucero,10,Latina,435540.08,4472782.04,40.40315532,-3.75963904,CALLE,SAN ROBERTO,8 B,28011,
7947442,103,Lucero,10,Latina,435540.37,4472776.94,40.4031094,-3.7596351,CALLE,SAN ROBERTO,8 B,28011,
7947444,103,Lucero,10,Latina,435698.18,4472828.93,40.40358995,-3.75778077,CALLE,SAN JUAN DE MATA,21,28011,
7947448,101,Los Cármenes,10,Latina,438509.1,4473081.33,40.40607602,-3.72468174,PASEO,ERMITA DEL SANTO,66,28011,
7947450,101,Los Cármenes,10,Latina,438509.44,4473083.45,40.40609514,-3.72467794,PASEO,ERMITA DEL SANTO,66,28011,
7947452,103,Lucero,10,Latina,436379.02,4473270.77,40.40762252,-3.74980206,CALLE,VILLAVALIENTE,29,28011,
7947454,103,Lucero,10,Latina,436378.54,4473269.61,40.40761203,-3.74980761,CALLE,VILLAVALIENTE,29,28011,
7947456,103,Lucero,10,Latina,436947.29,4473320.64,40.408115,-3.74311022,PASEO,EXTREMADURA,165,28011,
7947458,102,Puerta del Ángel,10,Latina,437571.16,4473645.72,40.41109048,-3.73579005,PASEO,EXTREMADURA,128,28011,
7947462,53,Ciudad Jardín,5,Chamartín,443389.25,4478043.08,40.4511202,-3.66761397,AVENIDA,ALFONSO XIII,23,28002,28002
7947466,53,Ciudad Jardín,5,Chamartín,443341.04,4478026.57,40.45096818,-3.66818101,CALLE,LUIS LARRAINZA,57,28002,28002
7947468,53,Ciudad Jardín,5,Chamartín,443339.96,4478029.68,40.45099612,-3.66819402,CALLE,LUIS LARRAINZA,57,28002,28002
7947470,94,Valdezarza,9,Moncloa-Aravaca,439617.196,4479170.932,40.46101488,-3.71220215,AVENIDA,SANTO ANGEL DE LA GUARDA,6,28039,
7947472,82,Fuentelarreina,8,Fuencarral-El Pardo,437310.16,4481183.67,40.47897541,-3.73960993,CALLE,FRESNEDILLAS,8 A,28035,
7947474,86,Valverde,8,Fuencarral-El Pardo,443966.72,4483798.57,40.50300741,-3.66131281,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,
7947476,86,Valverde,8,Fuencarral-El Pardo,443947.93,4483802,40.50303704,-3.66153486,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,
7947478,86,Valverde,8,Fuencarral-El Pardo,443966.52,4483800.91,40.50302848,-3.66131538,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,
7948398,44,La Guindalera,4,Salamanca,443719.94,4475829.5,40.4312016,-3.66351828,CALLE,ALCALA,237,28028,
7948408,44,La Guindalera,4,Salamanca,443720.01,4475829.9,40.43120521,-3.66351749,CALLE,ALCALA,237,28028,
7948410,44,La Guindalera,4,Salamanca,443719.97,4475828.84,40.43119566,-3.66351787,CALLE,ALCALA,237,28028,
7948423,55,Nueva España,5,Chamartín,443358.37,4479112.16,40.46074888,-3.6680735,CALLE,FEDERICO SALMON,4,28016,
7948443,91,Casa de Campo,9,Moncloa-Aravaca,437590.67,4475921.9,40.43159668,-3.7357835,CALLE,SANTA FE,4,28008,
7948445,91,Casa de Campo,9,Moncloa-Aravaca,437591.9,4475922.37,40.43160101,-3.73576904,CALLE,SANTA FE,4,28008,
7948447,91,Casa de Campo,9,Moncloa-Aravaca,437592.92,4475922.74,40.43160442,-3.73575706,CALLE,SANTA FE,4,28008,
7948449,91,Casa de Campo,9,Moncloa-Aravaca,437592.57,4475922.61,40.43160322,-3.73576117,CALLE,SANTA FE,4,28008,
9023486,56,Castilla,5,Chamartín,442011.558,4480362.232,40.47191717,-3.68407199,CALLE,AGUSTIN DE FOXA,40,28036,
9024252,14,Justicia,1,Centro,441112.201,4474897.389,40.42262417,-3.694174,CALLE,CONDE DE XIQUENA,5,28004,
9024255,14,Justicia,1,Centro,441112.467,4474898.83,40.42263717,-3.694171,CALLE,CONDE DE XIQUENA,5,28004,
9024257,14,Justicia,1,Centro,441077.308,4474948.171,40.42307917,-3.69459,CALLE,PIAMONTE,23,28004,
9024259,14,Justicia,1,Centro,441024.825,4474822.702,40.42194517,-3.69519699,CALLE,PRIM,4,28004,
9024287,13,Cortes,1,Centro,440910.85,4474452.17,40.41859915,-3.69650601,CALLE,ALCALA,42,28014,
9024334,56,Castilla,5,Chamartín,442015.196,4480361.316,40.47190917,-3.68402899,CALLE,AGUSTIN DE FOXA,40,28036,
9024336,56,Castilla,5,Chamartín,442015.02,4480360.54,40.47190217,-3.684031,CALLE,AGUSTIN DE FOXA,40,28036,
9024338,56,Castilla,5,Chamartín,442013.178,4480363.441,40.47192817,-3.68405299,CALLE,AGUSTIN DE FOXA,40,28036,
9024340,56,Castilla,5,Chamartín,442015.371,4480361.981,40.47191517,-3.68402699,CALLE,AGUSTIN DE FOXA,40,28036,
9024343,56,Castilla,5,Chamartín,442015.293,4480362.87,40.47192317,-3.68402799,CALLE,AGUSTIN DE FOXA,40,28036,
9024388,13,Cortes,1,Centro,440963.78,4474461.86,40.4186902,-3.69588304,CALLE,ALCALA,46,28014,
9024390,13,Cortes,1,Centro,440957.69,4474463.57,40.41870517,-3.69595498,CALLE,ALCALA,44,28014,
9024413,13,Cortes,1,Centro,440981.399,4474468.489,40.41875117,-3.69567599,CALLE,ALCALA,46,28014,
9030044,11,Palacio,1,Centro,439630.22,4473849.84,40.41308117,-3.71154302,PLAZA,PAJA,2,28005,
9030049,11,Palacio,1,Centro,439631.16,4473850.5,40.41308718,-3.711532,PLAZA,PAJA,2,28005,
9030072,11,Palacio,1,Centro,439632.69,4473850.6,40.4130882,-3.71151398,PLAZA,PAJA,2,28005,
9057584,51,El Viso,5,Chamartín,441411.98,4477539.44,40.44644617,-3.69088399,PASEO,CASTELLANA,112,28046,
9057586,51,El Viso,5,Chamartín,441411.471,4477539.444,40.44644617,-3.69088999,PASEO,CASTELLANA,112,28046,
9057588,51,El Viso,5,Chamartín,441410.963,4477539.559,40.44644717,-3.69089599,PASEO,CASTELLANA,112,28046,
9057592,51,El Viso,5,Chamartín,441438.465,4477651.128,40.44745417,-3.69058199,PASEO,LA HABANA,4,28036,
9057594,51,El Viso,5,Chamartín,441437.816,4477654.907,40.44748817,-3.69059,PASEO,LA HABANA,4,28036,
9057596,51,El Viso,5,Chamartín,441438.225,4477652.906,40.44747017,-3.69058499,PASEO,LA HABANA,4,28036,
9057598,51,El Viso,5,Chamartín,441436.442,4477663.577,40.44756617,-3.690607,PASEO,LA HABANA,4,28036,
9057602,51,El Viso,5,Chamartín,441446.887,4477828.007,40.44904817,-3.69049899,CALLE,HERMANOS PINZON,2,28036,
9057604,51,El Viso,5,Chamartín,441446.798,4477827.453,40.44904317,-3.69049999,CALLE,HERMANOS PINZON,2,28036,
9057606,51,El Viso,5,Chamartín,441446.692,4477824.789,40.44901917,-3.690501,CALLE,HERMANOS PINZON,2,28036,
9057608,51,El Viso,5,Chamartín,441446.793,4477826.787,40.44903717,-3.69049999,CALLE,HERMANOS PINZON,2,28036,
9057610,51,El Viso,5,Chamartín,441478.74,4478095.28,40.45145813,-3.69014802,PASEO,CASTELLANA,138,28046,
9057612,51,El Viso,5,Chamartín,441478.73,4478094.17,40.45144813,-3.69014803,PASEO,CASTELLANA,138,28046,
9057615,51,El Viso,5,Chamartín,441478.83,4478095.84,40.45146318,-3.69014701,PASEO,CASTELLANA,138,28046,
9057618,51,El Viso,5,Chamartín,441454.51,4478108.24,40.45157317,-3.69043494,PASEO,CASTELLANA,138,28046,
9057620,51,El Viso,5,Chamartín,441449.5,4478107.95,40.4515702,-3.69049399,PASEO,CASTELLANA,138,28046,
9057622,51,El Viso,5,Chamartín,441456.46,4478108.22,40.45157313,-3.69041194,PASEO,CASTELLANA,138,28046,
9057624,51,El Viso,5,Chamartín,441455.1,4478108.24,40.45157321,-3.69042798,PASEO,CASTELLANA,138,28046,
7948451,91,Casa de Campo,9,Moncloa-Aravaca,437591.28,4475922.14,40.43159889,-3.73577633,CALLE,SANTA FE,4,28008,
7948511,91,Casa de Campo,9,Moncloa-Aravaca,437942.14,4475993.57,40.43226861,-3.73164711,CALLE,SENDA DEL REY,8,28008,
7948588,91,Casa de Campo,9,Moncloa-Aravaca,438290.84,4475390.54,40.42686222,-3.7274778,AVENIDA,VALLADOLID,2 B,28008,
7948590,91,Casa de Campo,9,Moncloa-Aravaca,438289.94,4475391.97,40.42687503,-3.72748855,AVENIDA,VALLADOLID,2 B,28008,
7949147,91,Casa de Campo,9,Moncloa-Aravaca,438005.478,4475438.743,40.42727523,-3.73084632,CALLE,RIBERA DEL MANZANARES,111,28008,
7949149,91,Casa de Campo,9,Moncloa-Aravaca,438007.16,4475440.47,40.42729092,-3.73082666,CALLE,RIBERA DEL MANZANARES,111,28008,
7949161,97,Aravaca,9,Moncloa-Aravaca,433409.99,4477867.32,40.44879737,-3.78527185,CALLE,GOLONDRINA,104,28023,
7949163,97,Aravaca,9,Moncloa-Aravaca,433409.99,4477866.22,40.44878746,-3.78527174,CALLE,GOLONDRINA,104,28023,
7947453,103,Lucero,10,Latina,436378.06,4473266.24,40.40758164,-3.74981292,CALLE,VILLAVALIENTE,29,28011,
7947455,103,Lucero,10,Latina,436946.04,4473320.15,40.4081105,-3.74312491,PASEO,EXTREMADURA,165,28011,
7947457,102,Puerta del Ángel,10,Latina,438110.07,4473361.92,40.40857413,-3.72941131,CALLE,CARAMUEL,56,28011,
7947459,102,Puerta del Ángel,10,Latina,437576.84,4473648.03,40.41111172,-3.73572334,PASEO,EXTREMADURA,128,28011,
7947463,53,Ciudad Jardín,5,Chamartín,443389.4,4478041.3,40.45110417,-3.66761205,AVENIDA,ALFONSO XIII,23,28002,28002
7947467,53,Ciudad Jardín,5,Chamartín,443340.29,4478028.13,40.45098218,-3.66818999,CALLE,LUIS LARRAINZA,57,28002,28002
9030048,11,Palacio,1,Centro,439630.73,4473850.17,40.41308418,-3.71153704,PLAZA,PAJA,2,28005,
9030050,11,Palacio,1,Centro,439632.09,4473850.27,40.41308518,-3.71152102,PLAZA,PAJA,2,28005,
9052486,52,Prosperidad,5,Chamartín,442447.845,4476881.021,40.44058717,-3.67860999,CALLE,PRINCIPE DE VERGARA,118,28002,
9057585,51,El Viso,5,Chamartín,441410.71,4477539.672,40.44644817,-3.69089899,PASEO,CASTELLANA,112,28046,
9057587,51,El Viso,5,Chamartín,441412.572,4477539.213,40.44644416,-3.69087699,PASEO,CASTELLANA,112,28046,
9057589,51,El Viso,5,Chamartín,441413.42,4477539.207,40.44644417,-3.69086699,PASEO,CASTELLANA,112,28046,
9057593,51,El Viso,5,Chamartín,441436.597,4477661.688,40.44754917,-3.69060499,PASEO,LA HABANA,4,28036,
9057595,51,El Viso,5,Chamartín,441437.324,4477657.02,40.44750717,-3.69059599,PASEO,LA HABANA,4,28036,
9057597,51,El Viso,5,Chamartín,441437.087,4477659.242,40.44752717,-3.69059899,PASEO,LA HABANA,4,28036,
9057601,51,El Viso,5,Chamartín,441446.788,4477826.232,40.44903217,-3.6905,CALLE,HERMANOS PINZON,2,28036,
9057603,51,El Viso,5,Chamartín,441446.601,4477824.013,40.44901217,-3.690502,CALLE,HERMANOS PINZON,2,28036,
9057605,51,El Viso,5,Chamartín,441446.89,4477828.451,40.44905217,-3.690499,CALLE,HERMANOS PINZON,2,28036,
9057607,51,El Viso,5,Chamartín,441446.697,4477825.455,40.44902517,-3.690501,CALLE,HERMANOS PINZON,2,28036,
9057609,51,El Viso,5,Chamartín,441478.64,4478093.18,40.4514392,-3.690149,PASEO,CASTELLANA,138,28046,
9057611,51,El Viso,5,Chamartín,441478.64,4478093.62,40.45144316,-3.69014904,PASEO,CASTELLANA,138,28046,
9057613,51,El Viso,5,Chamartín,441478.74,4478094.62,40.45145218,-3.69014796,PASEO,CASTELLANA,138,28046,
9057617,51,El Viso,5,Chamartín,441452.47,4478108.14,40.45157212,-3.69045899,PASEO,CASTELLANA,138,28046,
7947469,53,Ciudad Jardín,5,Chamartín,443339.72,4478030.91,40.45100719,-3.66819696,CALLE,LUIS LARRAINZA,57,28002,28002
7947471,82,Fuentelarreina,8,Fuencarral-El Pardo,437311.35,4481182.43,40.47896433,-3.73959577,CALLE,FRESNEDILLAS,8 A,28035,
7947473,86,Valverde,8,Fuencarral-El Pardo,443967.71,4483799.86,40.5030191,-3.66130124,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,
7947475,86,Valverde,8,Fuencarral-El Pardo,443948.87,4483802.94,40.50304557,-3.66152385,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,
7947477,86,Valverde,8,Fuencarral-El Pardo,443946.84,4483802.99,40.50304588,-3.66154781,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,
7947480,86,Valverde,8,Fuencarral-El Pardo,443965.52,4483799.81,40.5030185,-3.66132708,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,
7948407,44,La Guindalera,4,Salamanca,443720.01,4475830.75,40.43121286,-3.66351757,CALLE,ALCALA,237,28028,
7948409,44,La Guindalera,4,Salamanca,443720.01,4475828.19,40.4311898,-3.66351734,CALLE,ALCALA,237,28028,
7948422,55,Nueva España,5,Chamartín,443358.28,4479111.3,40.46074112,-3.66807449,CALLE,FEDERICO SALMON,4,28016,
7948424,55,Nueva España,5,Chamartín,443358.37,4479112.92,40.46075572,-3.66807357,CALLE,FEDERICO SALMON,4,28016,
7948444,91,Casa de Campo,9,Moncloa-Aravaca,437590.99,4475922.03,40.43159788,-3.73577974,CALLE,SANTA FE,4,28008,
7948446,91,Casa de Campo,9,Moncloa-Aravaca,437593.25,4475922.85,40.43160544,-3.73575318,CALLE,SANTA FE,4,28008,
7948448,91,Casa de Campo,9,Moncloa-Aravaca,437591.6,4475922.26,40.4316,-3.73577257,CALLE,SANTA FE,4,28008,
7948450,91,Casa de Campo,9,Moncloa-Aravaca,437592.27,4475922.48,40.43160203,-3.73576469,CALLE,SANTA FE,4,28008,
7948510,91,Casa de Campo,9,Moncloa-Aravaca,437942.38,4475993.33,40.43226647,-3.73164426,CALLE,SENDA DEL REY,8,28008,
7948513,91,Casa de Campo,9,Moncloa-Aravaca,437941.98,4475993.83,40.43227094,-3.73164902,CALLE,SENDA DEL REY,8,28008,
7948589,91,Casa de Campo,9,Moncloa-Aravaca,438289.22,4475392.91,40.42688345,-3.72749713,AVENIDA,VALLADOLID,2 B,28008,
7948591,91,Casa de Campo,9,Moncloa-Aravaca,438291.51,4475389.55,40.42685335,-3.72746981,AVENIDA,VALLADOLID,2 B,28008,
7949148,91,Casa de Campo,9,Moncloa-Aravaca,438006.06,4475439.37,40.42728093,-3.73083952,CALLE,RIBERA DEL MANZANARES,111,28008,
7949150,91,Casa de Campo,9,Moncloa-Aravaca,438007.63,4475440.94,40.42729519,-3.73082117,CALLE,RIBERA DEL MANZANARES,111,28008,
7949162,97,Aravaca,9,Moncloa-Aravaca,433409.99,4477865.09,40.44877728,-3.78527162,CALLE,GOLONDRINA,104,28023,
7949164,97,Aravaca,9,Moncloa-Aravaca,433409.94,4477863.95,40.44876701,-3.78527209,CALLE,GOLONDRINA,104,28023,
7949382,211,Alameda de Osuna,21,Barajas,449739.07,4478349.59,40.45428964,-3.59275847,PASEO,VIA VERDE DE LA GASOLINA,27,28042,
7949384,211,Alameda de Osuna,21,Barajas,449742.38,4478352.5,40.45431605,-3.59271967,PASEO,VIA VERDE DE LA GASOLINA,27,28042,
7949405,166,Valdefuentes,16,Hortaleza,444487.11,4482340.52,40.48990764,-3.65504372,AVENIDA,FRANCISCO PI Y MARGALL,62,28050,
7949410,166,Valdefuentes,16,Hortaleza,444489.89,4482344.09,40.48993998,-3.65501123,AVENIDA,FRANCISCO PI Y MARGALL,62,28050,
7949413,166,Valdefuentes,16,Hortaleza,444487.64,4482341.05,40.48991245,-3.65503751,AVENIDA,FRANCISCO PI Y MARGALL,62,28050,
7949381,211,Alameda de Osuna,21,Barajas,449738.54,4478349.2,40.45428609,-3.59276469,PASEO,VIA VERDE DE LA GASOLINA,27,28042,
7949383,211,Alameda de Osuna,21,Barajas,449740.92,4478351.05,40.4543029,-3.59273677,PASEO,VIA VERDE DE LA GASOLINA,27,28042,
7949385,211,Alameda de Osuna,21,Barajas,449743.44,4478353.43,40.45432449,-3.59270724,PASEO,VIA VERDE DE LA GASOLINA,27,28042,
7949408,166,Valdefuentes,16,Hortaleza,444488.96,4482342.76,40.48992794,-3.65502208,AVENIDA,FRANCISCO PI Y MARGALL,62,28050,
7949411,166,Valdefuentes,16,Hortaleza,444490.82,4482344.48,40.48994356,-3.65500029,AVENIDA,FRANCISCO PI Y MARGALL,62,28050,
7949421,123,San Fermín,12,Usera,441077.96,4469682.93,40.37564721,-3.69409501,CALLE,SAN MAXIMO,4,28041,
7949836,211,Alameda de Osuna,21,Barajas,450158.44,4478493.12,40.4556079,-3.58782409,CALLE,CARABELA,12,28042,
7949838,211,Alameda de Osuna,21,Barajas,450160.02,4478493.12,40.45560799,-3.58780546,CALLE,CARABELA,12,28042,
7949842,143,Marroquina,14,Moratalaz,445811.44,4473025.81,40.40608319,-3.63862298,CALLE,MARIO CABRE,2,28030,
7949945,211,Alameda de Osuna,21,Barajas,450175.92,4479083.59,40.46092826,-3.5876643,CALLE,BREZOS,1,28042,
7949947,211,Alameda de Osuna,21,Barajas,450176.98,4479085.31,40.46094382,-3.58765193,CALLE,BREZOS,1,28042,
7949965,97,Aravaca,9,Moncloa-Aravaca,434480.56,4478165.04,40.45156438,-3.77267882,CALLE,ARROYO DE POZUELO,10,28023,
7949968,97,Aravaca,9,Moncloa-Aravaca,435041.49,4478490.66,40.45454169,-3.76609759,RONDA,BUGANVILLA DEL REY,1,28023,
7949835,211,Alameda de Osuna,21,Barajas,450158.7,4478492.99,40.45560674,-3.58782102,CALLE,CARABELA,12,28042,
7949837,211,Alameda de Osuna,21,Barajas,450159.1,4478492.85,40.45560551,-3.58781629,CALLE,CARABELA,12,28042,
7949839,211,Alameda de Osuna,21,Barajas,450161.61,4478492.85,40.45560566,-3.58778669,CALLE,CARABELA,12,28042,
7949944,211,Alameda de Osuna,21,Barajas,450175.79,4479082.4,40.46091753,-3.58766574,CALLE,BREZOS,1,28042,
7949946,211,Alameda de Osuna,21,Barajas,450176.72,4479084.38,40.46093543,-3.58765492,CALLE,BREZOS,1,28042,
7949948,211,Alameda de Osuna,21,Barajas,450177.64,4479086.1,40.46095098,-3.58764421,CALLE,BREZOS,1,28042,
7949966,97,Aravaca,9,Moncloa-Aravaca,434479.88,4478165.13,40.45156514,-3.77268685,CALLE,ARROYO DE POZUELO,10,28023,
7949970,97,Aravaca,9,Moncloa-Aravaca,435038.16,4478488.21,40.45451936,-3.7661366,RONDA,BUGANVILLA DEL REY,1,28023,
7949972,97,Aravaca,9,Moncloa-Aravaca,435037.63,4478487.84,40.45451598,-3.76614282,RONDA,BUGANVILLA DEL REY,1,28023,
7949974,97,Aravaca,9,Moncloa-Aravaca,435041.97,4478491.03,40.45454506,-3.76609196,RONDA,BUGANVILLA DEL REY,1,28023,
7949976,97,Aravaca,9,Moncloa-Aravaca,435039.55,4478489.34,40.45452964,-3.76612033,RONDA,BUGANVILLA DEL REY,1,28023,
7949978,97,Aravaca,9,Moncloa-Aravaca,435040.49,4478490.06,40.4545362,-3.76610932,RONDA,BUGANVILLA DEL REY,1,28023,
7950015,97,Aravaca,9,Moncloa-Aravaca,433083.55,4478415.21,40.45370668,-3.78917883,CALLE,ESCULTOR PERESEJO,66,28023,
7949971,97,Aravaca,9,Moncloa-Aravaca,435038.62,4478488.63,40.45452318,-3.76613122,RONDA,BUGANVILLA DEL REY,1,28023,
