PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
4687;"Centro Deportivo Municipal Cerro Almodóvar";"";"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de taquilla  De lunes a viernes: de 8:30 a 14 horas y de 14:30 a 20:30 horas.Sábados, domingos y festivos: cerrado  Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo";"Clases y escuelas deportivas    Pre-infantiles (de 0 a 3 años): matronatación y natación.  Infantiles (edad, según modalidades): baloncesto, gimnasia artística, gimnasia rítmica, karate, natación, natación sincronizada, pádel, pickleball, polideportiva, pretenis, salvamento acuático, tenis y voleibol.  Jóvenes y personas adultas: actividad acuática, cubo gym, entrenamiento interválico, entrenamiento en suspensión, fitness, gap (glúteos, abdomen, piernas), gimnasia acuática (acuagim), gimnasia suave, karate, natación, natación embarazadas, pádel, pickleball, pilates, pilates acuático y tenis, triatlón por Madrid específico para mujeres, voleibol.  Mayores 65 años: acondicionamiento físico, fitness, gimnasia acuática (acuagim), y natación, pilates, prevención de caídas.  Personas con discapacidad: natación (infantiles y adultas), natación sincronizada.   Equipamientos    Superficie total de las instalaciones: 61.600  metros cuadrados.  Unidades deportivas al aire libre: cubo gym, frontón corto, piscina (vaso de 42 metros, vaso de recreo y vaso infantil), 4 pistas de pádel (techadas - cristal), 2 pistas polideportivas (tenis) y 2 tenis de mesa.  Unidades deportivas cubiertas: pabellón polideportivo, piscina (vaso de 25 m. y vaso de enseñanza), sala de halterofilia, 2 salas multiusos, sala de musculación.   Ayudas técnicas para la accesibilidad:  1 grúa de piscina.  Columna de rescate cardíaco.";"Bus: 58, 63, 145  Renfe: Santa Eugenia";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e96b0c40971c010VgnVCM1000000b205a0aRCRD";"CERRO DE ALMODOVAR";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"448872";"4470296";"40.38168820146643";"-3.602327770076511";"913 314 047";"";"idmcalmodovar@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
4700;"Centro Deportivo Municipal Chamartín";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario taquilla   De lunes a viernes de 7 a 22,45 horas, sábados de 8 a 21 horas, domingos y festivos de 8 a 17 horas.   Cierre completo del centro    Días 25 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas    Pre-infantiles (4 años): educación física de base y natación.  Infantiles  (edad, según modalidades): aeróbic, baloncesto, fútbol sala, gimnasia rítmica, judo, natación, natación sincronizada, polideportiva y taekwondo.  Jóvenes y personas adultas aeróbic/zumba, baloncesto, ciclo sala, fitness/cross training, gap (glúteos, abdomen, piernas), natación, taekwondo, acondicionamiento físico, aeróbic/ sh&amp;rsquo;bam, aeróbic/zumba, actividad acuática, acuagim, acuafitness, ciclo sala, fitness /combinada (body combat/cxwork), fitness/ body combat, fitness /cross training, gap (glúteos, abdomen, piernas), gimnasia suave/body balance, natación, natación/tecnificación, natación de compensación, natación embarazadas, pilates, tonificación/ body pump, tonificación (body pump/cxworx) y yoga.   Mayores 65 años: actividad física, gimnasia de compensación, natación y pilates.  Programas deportivos en la calle: fitness/running.   Equipamientos    Superficie total de las instalaciones: 6.172 metros cuadrados.  Unidades deportivas cubiertas:  pabellón polideportivo, piscina  (vaso de 50 metros distribuido en calles de 25 metros y 22,5 metros), 4 salas multiusos, 2 salas de musculación y zona termal (spa).   Servicio de medicina deportiva:  fisioterapia deportiva y escuela de espalda.   Ayudas técnicas para la accesibilidad:  instalación adaptada, con 1 ascensor y 1 grúa de piscina.";"Metro: Pío XII.  Bus: 16 , 29 , 51 , 150.  Bicicleta:  El centro dispone de aparcabicicletas interior con capacidad para 12 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f8c79262ef5d010VgnVCM1000000b205a0aRCRD";"PIO XII";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28016";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"442779";"4479368";"40.46113349830694";"-3.676208246061129";"91 359 33 39";"";"infochamartin@forus.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
6208448;"Centro Deportivo Municipal Circuito BMX";"";"De lunes a viernes: de 15 a 21 horas. Uso libre del circuito: de 15 a 17 horas; de 17 a 19 horas y de 19 a 21 horas.   Sábados y domingos: de 10 a 14,30 horas. Uso libre del circuito: de 10 a 12 horas y de 12 horas a 14 horas. (Ver horarios de invierno y verano en información complementaria).";"";"Metro: LegazpiBus: 62, T-32";"Tipo de Gestión Directa, por parte del Ayuntamiento de Madrid   EQUIPAMIENTOS    Unidades deportivas al aire libre: Circuito de BMX     Accesibilidad: instalación adaptada.    HORARIOS:   Horarios de invierno del circuito:   De lunes a viernes: de 15 a 21 horas.  Uso libre del circuito: de 15 a 17 horas; de 17 a 19 horas y de 19 a 21 horas.  Sábados y domingos: de 10 a 14,30 horas. Uso libre del circuito: de 10 a 12 horas y de 12 horas a 14 horas.   Horarios de verano del circuito hasta el 16 de julio de 2023:   De lunes a viernes: de 8 a 14,30 horas. Campamento: de 10 a 14 horas. Uso libre del circuito: de 8 a 10 horas. Tardes cerrado  Sábados y domingos: de 10 a 14,30 horas. Uso libre del circuito: de 10 a 12 horas y de 12 a 14,30 horas.  Cerrado por vacaciones: del 17 de julio al 31 de agosto de 2023 (ambos inclusive).";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48fbf0c99a833310VgnVCM1000000b205a0aRCRD";"EMBAJADORES";"CALLE";"V";"316";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441446";"4470778";"40.385539006771225";"-3.6898722494765366";"915 279 704";"";"idmcircuitobmx@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CanchasBaloncesto"
4702;"Centro Deportivo Municipal Ciudad de los Poetas";"";"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 9 a 21 horas. Sábados, domingos y festivos, cerrado.   Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas    Infantiles  (edad, según modalidades): gimnasia estética y gimnasia rítmica.  Personas adultas: aeróbic, fitness y pilates.  Mayores 65 años: acondicionamiento físico.   Equipamientos      Superficie total de las instalaciones: 1.700 metros cuadrados.  Unidades deportivas cubiertas : pabellón polideportivo.   Unidades deportivas cubiertas:  pabellón polideportivo.   Columna de rescate cardíaco.";"Metro: Antonio Machado, Valdez arza   Bus : 126, 127, 132  Bicicleta:el centro dispone de aparca bicicletas  exterior con capacidad para 5 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2be6b0c40971c010VgnVCM1000000b205a0aRCRD";"ANTONIO MACHADO";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28035";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439052";"4479721";"40.465920678080856";"-3.7189325594658573";"91 373 27 39";"";"idmcpoetas@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
4672;"Centro Deportivo Municipal Concepción";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8:30 a 14:30 y de 14:45 a 20:30 horas. Sábados, domingos: de 8:30 a 14 horas. Festivos cerrada en temporada de invierno (de septiembre al 14 de mayo).    Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas    Pre infantiles (4 y 5 años): natación.  Infantiles (edad, según modalidades): baloncesto, fútbol, gimnasia rítmica, karate, natación, polideportiva, pre tenis y tenis.  Jóvenes y personas adultas: aeróbic, fitness, gimnasia acuática  (acuagim), karate, natación, natación de compensación, natación embarazada, pádel, pilates, tenis y yoga.  Mayores 65 años: acondicionamiento físico y natación.  Personas con discapacidad: natación.    Equipamientos     Superficie  total de las instalaciones: 36.277 metros cuadrados.  Unidades deportivas al aire libre:campo de fútbol de césped artificial, 2 frontones cortos, piscina (vaso de 25 metros y vaso infantil), 3 calles de atletismo, 2 pistas de pádel, pista de patinaje, 2 pistas polideportivas y 4 pistas de tenis.  Unidades deportivas cubiertas: pabellón polideportivo, piscina (vaso de 25 metros) y sala de musculación.  Oficina de Promoción Deportiva: responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos municipales y Copas de Primavera. Además, ofrece información sobre Escuelas de Promoción Deportiva.  Servicio de Medicina deportiva: acondicionamiento cardio-vascular.   Ayudas técnicas para la accesibilidad:   1 ascensor, 1 montacargas, 2 plataformas y 2 grúas de piscina.      Columna de rescate cardíaco.";"Metro: Barrio de la Concepción, Pueblo Nuevo, Quintana.  Bus: 21 ,146, 48.  Bicicleta: el centro dispone de aparca bicicletas,    exterior con capacidad para 11 bicicletas.  interior con capacidad para 6 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5bc79262ef5d010VgnVCM1000000b205a0aRCRD";"JOSE DEL HIERRO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"445003";"4476493";"40.43725652047252";"-3.6484498132292025";"914 039 020                                                                                     
914 039 021
914 058 719";"";"idmconcepcion@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
12724992;"Centro Deportivo Municipal Cuatro Caminos";"";"Horario de uso de las instalaciones deportivas   De lunes a viernes de 7 a 23 horas, sábados, domingos y festivos de 7 a 24 horas.   Horario taquilla    De lunes a viernes de 7 a 23 horas, sábados, domingos y festivos de 07 a 24 horas.    Cierre completo del centro    Días 25 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas    Pre-infantiles (0 a 3 años) y de (3 a 5 años): matronatación, natación peques.  Infantiles (de 6 a 14 años): natación, calistenia y baile K-Pop. Polideportiva (Family gym, Gym Kid y Play Kid)   Jóvenes y personas adultas  (De 15 a 26 años): aeróbic (zumba, dance), ciclo sala, fitness (body combat) tonificación (body pump), gimnasia suave (body balance, Pilates, Yoga, fuerza general (Total Training), gimnasia acuática (aquafit) y Escuelas deportivas natación. Actividades de sala (Bootcamp Ceremony, Calistenia, CrossTraining, Fuerza+HBX, Myrox, Pilates Club, Pilates Implementos, Pilates Reformer, Yoga Club, Yoga Vinyasa).       (De 21 a 64 años): aeróbic (zumba, dance), ciclo sala, fitness (body combat) tonificación (body pump), gimnasia suave (body balance, Pilates, Yoga, fuerza general (Total Training), gimnasia acuática (aquafit) y Escuelas deportivas natación. Actividades de sala (Bootcamp Ceremony, Calistenia, CrossTraining, Fuerza+HBX, Myrox, Pilates Club, Pilates Implementos, Pilates Reformer, Yoga Club, Yoga Vinyasa).     Mayores 65 años: acondicionamiento físico (Gimnasia activa, movilidad activa) y gimnasia acuática (aquagym y aquapilates), escuela de natación.  Actividades para personas con discapacidad: natación.   Equipamientos    Superficie total de las instalaciones: 9.200 metros cuadrados.  Unidades deportivas cubiertas:  piscina (vaso de 25 metros y vaso de enseñanza), sala fitness, 5 salas multiusos, zona termal (spa, sauna y baño de vapor).   Unidades deportivas al aire libre: 2 terrazas multiusos.  Otros equipamientos:  zona de fisioterapia.    Ayudas técnicas para la accesibilidad:  ascensor y grúa móvil piscina.";"Metro: Cuatro Caminos (líneas 1, 2 y 7), Guzmán el Bueno (Líneas 6 y 7) Islas Filipinas (Línea 7), Alvarado (Línea 1) Canal (Líneas 2 y 7).  Bus: Circular 1 y 2, líneas 3, 37. 45, 64, 66, 124, 127, 128, 149 y N23.  Bicicleta:   Servicio Bicimad: Estación 132 de calle Santa Engracia 168 y estación 204 de calle Doctor Santero 1.para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"2,4";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5184a4ba934a5910VgnVCM1000001d4a900aRCRD";"BRAVO MURILLO";"CALLE";"V";"107";"";"";"";"";"MADRID";"MADRID";"28020";"1";"BELLAS VISTAS";"6";"TETUAN";"440298";"4477714";"40.44793969377676";"-3.7040303744815635";"91 117 71 07";"";"info@sportrade.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
134059;"Centro Deportivo Municipal Daoíz y Velarde 1";"";"Horario de uso de las instalaciones deportivas    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes de 9 a 20,30 horas. Sábados, domingos y festivos de 9 a 14,30 horas.   Cierre completo del centro     Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas     Pre-infantiles: (de 0 a 3 años): matronatación y natación.  Infantiles (edad, según modalidades): badminton, baloncesto, natación, natación sincronizada,  polideportiva y salvamento acuático.  Jóvenes y personas adultas: carrera acuática (acuarunning), ciclo sala, fitness, gimnasia acuática  (acuagim), gimnasia de compensación, natación, natación de compensación, natación embarazada, pilates/estiramientos y tonificación.  Mayores 65 años: acondicionamiento físico, gimnasia acuática (acuagim), natación y pilates.  Personas con discapacidad intelectual: baloncesto.   Equipamientos    Superficie total de las instalaciones: 9.496 metros cuadrados.  Unidades deportivas al aire libre: 1 pista de pádel (cristal).  Unidades deportivas cubiertas: 1 pabellón polideportivo, 1 piscina (vaso de 25 m. y vaso de enseñanza), 1 sala ciclo, 2 salas multiusos, 1 sala de musculación, y 1 sala de fisioterapia/hidroterapia (fuera de servicio).  Oficina de promoción deportiva: responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.   Servicio de Medicina Deportiva: acondicionamiento cardiovascular, fisioterapia deportiva, reconocimientos médicos deportivos y servicio de fisioterapia.  Ayudas técnicas para la accesibilidad: 1 ascensor y 1 grúa de piscina.  C olumna de rescate cardíaco.";"Metro: Pacífico, Menéndez Pelayo Bus: 37, 57, 10, 54, 24, 141  Renfe: Méndez Alvaro, Atocha  Bicicleta: el centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1,5,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=380d5f463b81c010VgnVCM1000000b205a0aRCRD";"DAOÍZ Y VELARDE";"PLAZA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28007";"1";"PACIFICO";"3";"RETIRO";"442528";"4472638";"40.40236990974131";"-3.6772808932293217";"914 338 950                                                                                  
914 338 770";"";"idmdvelarde@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
4726;"Centro Deportivo Municipal Daoíz y Velarde 2";"";"Horario de uso de instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes; de 9 a 21 horas.   Cierre completo del centro   Sábados, domingos y festivos. Mes de agosto.";"Clases y escuelas deportivas    Infantiles (de 5 a 16 años, según modalidades): aeróbic, gimnasia rítmica y karate.  Jóvenes y personas adultas: acondicionamiento físico deportivo, aeróbic (zumba , zumba step), baile (bollywood, bailes latinos, lady style y bailes de salón), defensa personal, karate, musculación, pilates, tai chi y yoga.  Mayores de 65 años: pilates, tai chi y yoga.   Equipamientos    Superficie total de las instalaciones: 9.420 metros cuadrados.  Unidades deportivas cubiertas: sala gimnasio, 2 salas de artes marciales, 2 salas multiusos y 1 sala de musculación.  Ayuda técnica para la accesibilidad: 1 ascensor.";"Metro: Pacífico.  Bus: 37 , 57.  Renfe: Méndez Álvaro.  Bicicleta:   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c737b0c40971c010VgnVCM1000000b205a0aRCRD";"ALBERCHE";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28007";"1";"PACIFICO";"3";"RETIRO";"442475";"4472465";"40.400799189712316";"-3.6778902970366896";"91 433 27 58";"91 552 28 78";"secretaria@fmkarate.com";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
140197;"Centro Deportivo Municipal El Espinillo";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro. Horario de taquilla:  Lunes a Viernes de 8,45 a 20,30 horas. Sábados y domingos de 8,45 a 14 horas. Festivos cerrado.  Cierre completo del centro:  Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas    Pre-infantiles (de 2 a 3 años): matronatación y natación.  Infantiles (edad, según modalidades): natación y salvamentoacuático.  Jóvenes y personas adultas: aeróbic, carrera acuática (acuarunning), aeróbic, combinada (fitness y natación), fitness, gimnasia acuática  (acuagim), gimnasia de compensación, natación, pilates y salvamento acuático.  Mayores 65 años: gimnasia acuática (acuagim) y natación.  Personas con discapacidad: natación (infantil y adulta).  Programa deportivo en la calle:  caminar por Madrid.    Equipamientos    Superficie total de las instalaciones: 11.350 metros cuadrados.  Unidades deportivas cubiertas: piscina (vaso de 25 metros y vaso de enseñanza) y 2 salas multiusos.  Oficina de promoción deportiva: responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.    Servicio deportivo sanitario: enfermería deportiva.  Ayudas técnicas para la accesibilidad: 1 ascensor y 1 grúa de piscina.  Columna de rescate cardíaco.";"Bus: 23, 123, 130  Metro: Villaverde Bajo Cruce  Renfe: Villaverde Bajo  Bicicleta: el centro dispone de aparca bicicletas interior con capacidad para 4 bicicletas.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cdc79262ef5d010VgnVCM1000000b205a0aRCRD";"VILLAVERDE A VALLECAS";"CARRETERA";"V";"19";"";"";"";"";"MADRID";"MADRID";"28041";"4";"LOS ROSALES";"17";"VILLAVERDE";"441698";"4467536";"40.35634193991933";"-3.686595141820635";"913 603 265";"";"idmespinillo@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas"
84661;"Centro Deportivo Municipal El Olivillo";"";"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas    Infantiles (6 a 14 años): tenis de mesa.   Equipamientos.    Superficie total de las instalaciones: 2.660 metros cuadrados.  Unidades deportivas cubiertas:  pabellón polideportivo.   Deportes practicables:  baloncesto y fútbol sala.";"Metro: Lucero.  Bus: 31, 33, 36, 39, 65.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61ff5c2cdc41c010VgnVCM2000000c205a0aRCRD";"OLIVILLO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"436711";"4473147";"40.40652470221465";"-3.745889233801086";"914 790 212";"";"idmolivillo@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"
