File,ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
206974-0-agenda-eventos-culturales-100.csv,12630744,Quinta de Torre Arias,,1,0,,,2025-10-18T00:00:00Z,2025-10-18T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=19b176bd693f3910VgnVCM1000001d4a900aRCRD,Quinta de Torre Arias,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,12630745,Quinta de Torre Arias,,1,0,,,2025-11-12T00:00:00Z,2025-11-12T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=04c176bd693f3910VgnVCM1000001d4a900aRCRD,Quinta de Torre Arias,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,50077307,Racalmuto,,1,0,,,2025-10-31T00:00:00Z,2025-10-31T23:59:00Z,19:00,"Sexteto Racalmuto. A partir de 14 años. El sexteto Racalmuto ofrece este espectacular concierto dedicado a recrear la música del compositor Raymond Scott y del grupo de John Kirby, a través de sus temas. Los seis músicos tienen una amplia experiencia en el terreno jazzístico, clásico y popular. Han grabado y colaborado con formaciones y artistas tan diversos como Barry Harris, Coque Malla, Perico Sambeat, Los Panchos, Nacho Mastretta, Macy gray y Big Bands. También participaron en la Gala de la XVII Edición de los Premios Goya.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7e1d5af93f99910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Cultural Carril del Conde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Carril del Conde (Hortaleza),1,CALLE CARRIL DEL CONDE 57,HORTALEZA,CANILLAS,28043,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,50044245,Radioteatro,,0,1,X,,2025-10-22T00:00:00Z,2026-01-28T23:59:00Z,,"Contar una historia frente al micro es todo un desafío. El dolor, la rabia, la alegría, la emoción, la esperanza e incluso el engaño deben poder percibirse sin ver un solo gesto, sin cruzar una sola mirada. Aprenderemos a trabajar con nuestra voz y nos divertiremos jugando con ella. Cada sesión del taller lo dividiremos en dos partes: una primera en la que exploraremos nuestra voz, y una segunda en la que se repartirán papeles e interpretaremos textos de todo tipo: desde prosa a teatro pasando por la poesía.    Imparte: Aránzazu San Ginés. Actriz de voz  Organiza: Casa del Lector  Hora: de 11.30 a 13.00 h (90 min.)  Fechas: miércoles 22 y 29 de octubre; 5, 12, 19 y 26 de noviembre; 3 y 10 de diciembre; 21 y 28 de enero.  Público: A partir de 65 años.  Matrícula: Gratuita con inscripción previa.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=545a0b0336829910VgnVCM100000891ecb1aRCRD,El arte de vivir,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,PLAZA LEGAZPI 8,ARGANZUELA,CHOPERA,28045,,/usuario/Mayores
206974-0-agenda-eventos-culturales-100.csv,12597616,Rafael Ramírez,Desde 18 euros,0,1,"S,D",,2025-12-27T00:00:00Z,2025-12-28T23:59:00Z,,"Sábado 20 horas, domingo 19 horas Un viaje en el tiempo. Transitar en lo que sucedió. Antonio Gades en la danza flamenca y nuestra propia visión de los hechos. Gades, el artista como faro de guía, su persona como percha del concepto y su danza como hilo conductor de un espectáculo donde, sin duda, él es el protagonista y nosotros los encargados de traerlo de nuevo a la escena actual. Gades en la escena será lo que fue y lo que somos. Gades será la crónica de un suceso. Si nos adentramos un poco más en el trasfondo de este espectáculo, podremos ver bastante presente a Gades: sus nociones, su esencia en la danza, su revolución, su atrevimiento y su concepción del espacio escénico. Con esto, dejaremos constancia de que su visión no era tan lejana a la actual.    Crónica de un suceso es un homenaje por el XX aniversario de su muerte, pero no es un espectáculo biográfico ni la pretensión es imitarlo, aunque los puntos de inflexión de su vida será nuestro timón en este viaje. En base a estas premisas, construimos un impecable camino, con un lenguaje que se basa en el baile flamenco transitando y cruzando líneas de lo más vanguardista. Crónica de un suceso será su baile y concepto, en cuerpo y alma, traído al siglo XXI. *Música en directo *Para todos los públicos Espectáculo incluido en los Abonos  Flamenco  y  Nuevos creadores .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4da52df5d253910VgnVCM1000001d4a900aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD,Centro Danza Matadero - CDM,1,PASEO CHOPERA 14,ARGANZUELA,CHOPERA,28045,/contenido/actividades/DanzaBaile,
206974-0-agenda-eventos-culturales-100.csv,50070476,Ragtime: Orígenes del Jazz,,1,0,,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,18:00,"Concierto espectacular y sugerente donde descubriremos los orígenes del Jazz, de una forma diferente y de la mano de Daniel Dike (Violín), Paola Uceli (flauta) y Emanuel Roura (Guitarra) que conforman el grupo Ensamble Right Times.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8d2af8f3f499910VgnVCM200000f921e388RCRD,Actividades en el Centro Sociocultural Maestro Alonso,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Maestro Alonso (Salamanca),1,CALLE MAESTRO ALONSO 6,SALAMANCA,FUENTE DEL BERRO,28028,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,50070459,Raimundo de Madrazo,,1,0,,,2025-10-08T00:00:00Z,2025-10-08T23:59:00Z,18:00,Desarrolló su carrera fundamentalmente entre París y Estados Unidos y hemos de entender su trayectoria a la luz de la consolidación de la burguesía francesa a mediados del siglo XIX?  Más detalles de su obra en esta conferencia. Conferencia a cargo de Dña. Belén García Naharro. Historiadora y Guía de la Comunidad de Madrid.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2faaf8f3f499910VgnVCM200000f921e388RCRD,Actividades en el Centro Sociocultural Maestro Alonso,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Maestro Alonso (Salamanca),1,CALLE MAESTRO ALONSO 6,SALAMANCA,FUENTE DEL BERRO,28028,/contenido/actividades/ConferenciasColoquios,
206974-0-agenda-eventos-culturales-100.csv,12042646,Rastros y huellas,,1,0,,,2025-11-15T00:00:00Z,2025-11-15T23:59:00Z,11:30,"Con esta actividad daremos a conocer distintos métodos para identificar animales a través de los rastros que deja la fauna: huellas, restos de nidos, egagrópilas, plumas, frutos mordidos, exuvias? Además se realizarán juegos y manualidades que permitan aprender de forma divertida. Taller dirigido a familias con menores a partir de 7 años.  Duración estimada: aproximadamente una hora y media. Actividad organizada con motivo de la XXV edición de la Semana de la Ciencia y la Innovación.     Forma de inscripción:  Las inscripciones a las actividades sólo podrán realizarse vía correo electrónico, a la dirección: infocasacampo@madrid.es   El plazo de inscripción a estas actividades viene fijado por la organización de las Jornadas a partir del día  20 de octubre .  La realización de la solicitud no da derecho a plaza, teniendo que recibir correo electrónico de confirmación por parte del CIEA Casa de Campo. Sólo se admitirán a trámite aquellas inscripciones que, cumpliendo los criterios de participación, especifiquen los siguientes conceptos:  Nombre y día de la actividad solicitada. Nombre completo (incluidos apellidos) y edad de los participantes. Teléfono de la persona de contacto.  Un mismo usuario podrá apuntar a un máximo de 4 personas (incluido/a él /ella mismo/a), salvo núcleos familiares de más de 4 miembros; especificando nombre completo y edad de todos los interesados, excepto núcleos familiares de más de 4 miembros. La asignación de plazas de la lista de espera se hará por riguroso orden de inscripción. Dada la gran demanda de inscripciones a las actividades, se ruega confirmar la participación una semana antes de la dinámica o su anulación en caso necesario.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b4286631f6e8810VgnVCM1000001d4a900aRCRD,Actividades en familia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,1,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),MONCLOA-ARAVACA,CASA DE CAMPO,28011,,/usuario/Familias
206974-0-agenda-eventos-culturales-100.csv,50057810,Rave On for the Avon,,0,0,,,2025-10-18T00:00:00Z,2025-10-18T23:59:00Z,20:30,"Salla Borau. En el corazón de Bristol, una vibrante comunidad de bañistas desafía la prohibición de nadar en el río Avon, un espacio natural tan hermoso como amenazado por la contaminación de aguas residuales y desechos agrícolas. A través de escenas tiernas, divertidas y festivas ?desde bodas simbólicas hasta raves acuáticas y el nado reivindicativo de una sirena activista?, Rave on the Avon captura con sensibilidad y humor el amor por el río y la lucha por preservarlo. Un retrato inspirador sobre la conexión humana con la naturaleza y la urgencia de protegerla.  Estreno en España.  ?Idioma : V.O.S.E.    Formato: Archivo Digital.   Venta de entradas en la tienda online de Madrid Destino.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d5e61294759910VgnVCM200000f921e388RCRD,Another Way Film Festival 2025 en Cineteca Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,PLAZA LEGAZPI 8,ARGANZUELA,CHOPERA,28045,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50071798,"Rayas, puntos y tramas. Taller de Zentagle",Gratuito previa reserva.  Los menores deben ir acompañados por un adulto (máximo 1 adulto por niño/a). Máximo 12 niños/as por grupo.  Reservas a partir del 29 de septiembre a las 10.30h,1,0,,,2025-10-18T00:00:00Z,2025-10-18T23:59:00Z,,"Horarios:   11 horas. Familias con niños y niñas de más de 4 años 12:30 horas Familias con niños y niñas de más de 7 años   Reservas desde el 29 de septiembre.  Nos inspiramos en las pinturas, esculturas y ensamblajes de Charles McGee para crear obras con combinaciones abstractas llenas de ritmo a través de los patrones y las texturas.  Formularios de reserva:   18 de octubre. Rayas, puntos y tramas para más de cuatro años en este formulario  18 de octubre. Rayas, puntos y tramas para más de siete años en este formulario   Los talleres serán adaptados a los dos grupos de edad de modo que en muchos casos utilizarán distintos recursos y materiales.   Más información:   MirArte De lunes a viernes de 9 a 16.30 horas.         info@mirarte.net // 913 23 28 72 No se admitirán reservas por teléfono o email. Todas las reservas deben realizarse a través del formulario.  Esta actividad ha sido subvencionada por la Dirección General de Bibliotecas, Archivos y Museos (Área de Cultura, Turismo y Deporte) del Ayuntamiento de Madrid con cargo a los presupuestos municipales del año 2025 .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=652d8aa4be999910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Clara del Rey - Museo ABC,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8afb908d1825810VgnVCM1000001d4a900aRCRD,Centro Cultural Clara del Rey - Museo ABC (Centro),1,CALLE AMANIEL 29,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/ClubesLectura,"/usuario/Niños,/usuario/Familias"
206974-0-agenda-eventos-culturales-100.csv,12345377,Real Sitio de la Florida. Tramo I,,1,0,,,2025-12-04T00:00:00Z,2025-12-04T23:59:00Z,10:30,"Itinerario por el que fue el origen del Real Sitio de la Florida llegando al actual Madrid Río, a la altura de la ermita de San Antonio de la Florida. Pondremos en valor su influencia en el desarrollo ambiental del oeste madrileño como huella verde del Patrimonio Real. Actividad dirigida a público adulto.  Duración estimada: dos horas y media.     Necesaria inscripción previa  Para más información y reservas de esta actividad, la forma de contacto es a través de:  Correo electrónico: proambiental@madrid.es  Teléfono: 91 547 84 73 Horario de atención telefónica: de lunes a viernes, de 10:00 a 13:00 horas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e94359067b1de810VgnVCM1000001d4a900aRCRD,Entre historias y jardines,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,12345371,Real Sitio de la Florida. Tramo II,,1,0,,,2025-12-11T00:00:00Z,2025-12-11T23:59:00Z,10:30,"Itinerario para interpretar la transformación urbana y arquitectónica por Ciudad Universitaria, con una visión global del antiguo territorio real desde el mirador del Faro de Moncloa. Actividad dirigida a público adulto.  Duración estimada: dos horas y media.     Necesaria inscripción previa  Para más información y reservas de esta actividad, la forma de contacto es a través de:  Correo electrónico: proambiental@madrid.es  Teléfono: 91 547 84 73 Horario de atención telefónica: de lunes a viernes, de 10:00 a 13:00 horas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33b159067b1de810VgnVCM1000001d4a900aRCRD,Entre historias y jardines,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,50047733,Recirquel Cirque Danse «Paradisum»,20 euros,0,1,"L,M,X,J,V,S,D",,2025-12-20T00:00:00Z,2025-12-21T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=39a6b4d724339910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE CONDE DUQUE 9,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50023538,Recital de piano: Música cuántica un viaje al corazón,,1,0,,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,19:00,"A cargo de Raúl Thais. Una música trazada desde la ternura, con paisajes abiertos y melodías incisivas. La música de Raúl Thais está profundamente ligada a su pérdida de visión y a una búsqueda incansable de nuevos horizontes musicales.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f1d60cfba0d8910VgnVCM200000f921e388RCRD,Actividades en el Centro Sociocultural Rafael de León,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Rafael de León (Fuencarral - El Pardo),1,CALLE ISLA DE ONS 14,FUENCARRAL-EL PARDO,PEÑA GRANDE,28035,/contenido/actividades/Musica,"/usuario/Niños,/usuario/Familias"
206974-0-agenda-eventos-culturales-100.csv,50056483,Recital de viola y piano,,1,0,,,2025-10-15T00:00:00Z,2025-10-15T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0777a8fad659910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas (Retiro),1,PASEO COLOMBIA 1,RETIRO,LOS JERONIMOS,28009,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,50065584,Recital homenaje a poetas árabes,,1,0,,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d6244b655679910VgnVCM100000891ecb1aRCRD,Recital homenaje a poetas árabes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal José Hierro (San Blas-Canillejas),"1,6",CALLE MARIA SEVILLA DIAGO 15,SAN BLAS-CANILLEJAS,ROSAS,28022,/contenido/actividades/RecitalesPresentacionesActosLiterarios,
206974-0-agenda-eventos-culturales-100.csv,50011590,Recogiendo nuestra memoria: las mujeres del distrito,,1,1,S,,2025-09-27T00:00:00Z,2025-10-25T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a7730905b038910VgnVCM200000f921e388RCRD,Recogiendo nuestra memoria: las mujeres del distrito,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD,Biblioteca Pública Municipal San Fermín (Usera),"1,5,6",AVENIDA SAN FERMIN 10,USERA,SAN FERMIN,28041,/contenido/actividades/1ciudad21distritos,
206974-0-agenda-eventos-culturales-100.csv,50047815,"Red Fish Blue Fish, con dirección artística de Steven Shick",20 eruos,0,0,,,2025-11-06T00:00:00Z,2025-11-06T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01ec365445339910VgnVCM200000f921e388RCRD,"Red Fish Blue Fish, con dirección artística de Steven Shick",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE CONDE DUQUE 9,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50071172,Relaciones Modernas,,1,0,,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,19:00,"Cía. La Caída Producciones Dos parejas se enfrentan a un cambioinesperado: Marina y Gonzalo,la pareja convencional, y Alicia yPablo, la pareja soñada. Durante suhabitual cena de los jueves, la parejasoñada anuncia su separación ysu búsqueda de nuevas formas derelacionarse. Este giro inesperadoprovoca que la pareja convencionalcuestione su propia relacióny se pregunte si es momento deexplorar las relaciones modernas.Escrita por Lucía Estévez.   80 minutos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=837c897bfe599910VgnVCM200000f921e388RCRD,Actividades en el centro cultural La Elipa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),1,CALLE SANTA FELICIDAD 39,CIUDAD LINEAL,VENTAS,28017,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50069608,Renacer emocional,,1,0,,,2025-11-17T00:00:00Z,2025-11-17T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6934766baf589910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal San Blas (San Blas-Canillejas),"1,6",CALLE SAN ROMAN DEL VALLE 8,SAN BLAS-CANILLEJAS,ARCOS,28037,/contenido/actividades/CursosTalleres,
206974-0-agenda-eventos-culturales-100.csv,50042027,Rent (30º aniversario),"Entrada general - 50 euros Tarifa reducida: 40 euros (Todos los días): Carné joven, mayores de 65, familia numerosa, discapacidad y acompañante, desempleados y carné de bibliotecas municipales de Madrid. Colectivos - 35 euros  Otros:  Amigos TFG - 35 euros. Grupos (+ de 20) -  38 euros Discapacidad y acompañante - 40 euros Personas con movilidad reducida y acompañante - 40 euros Menores de 14 años - 38 euros Menores de 2 años acompañados - 1 euros JOBO - 35 euros  Reservas de Amigos TFG.  Contacto y reservas: taquilla.fernangomez@teatrofernangomez.es  /  amigos@teatrofernangomez.com. Tlfonos: 913184733 /734.  Este espectáculo está acogido al Joven Bono Cultural.  Si tienes entre 16 y 26 años, apúntate AQUÍ al JOBO y ven gratis (De martes a viernes incluidos).",0,1,"M,X,J,V,S,D",,2025-12-23T00:00:00Z,2026-01-25T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=62c20ad1e7919910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,"1,6",PLAZA COLON 4,SALAMANCA,RECOLETOS,28001,/contenido/actividades/DanzaBaile,"/usuario/Familias,/usuario/Mayores"
206974-0-agenda-eventos-culturales-100.csv,50051680,Repair Café Madrid,Gratuito,0,1,S,,2025-09-06T00:00:00Z,2025-12-13T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0be0cac07839910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Matadero Medialab,1,PASEO CHOPERA 14,ARGANZUELA,CHOPERA,28045,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50048904,Residencias Artísticas Living Museum 2025-26,,0,1,X,,2025-10-01T00:00:00Z,2026-06-24T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f51a671739739910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE CONDE DUQUE 9,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50070085,Retablo,,1,0,,,2025-10-31T00:00:00Z,2025-10-31T23:59:00Z,19:00,Recital de poesía y piano  Sinopsis: El Grupo Retablo nos acerca a la poesía contemporanea. Con música de piano en directo intepretada por el Pianista y compositor Pablo Bethencourt y los poetas invitados recitando sus poemas. Además la interprete Mayte Domínguez interpetará algunos poemas de los citados escritores. Recomendado para mayores de 12 años,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29cc03f94a499910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Quinta del Berro - Rafael Altamira,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca),"1,5",CALLE ENRIQUE D'ALMONTE 1,SALAMANCA,FUENTE DEL BERRO,28028,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,50067358,Re-Suena el Otoño con la Música del Reciclaje,,1,0,,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,18:00,"ECOEMBES, Orquesta La Música del reciclaje.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=66c0e70082089910VgnVCM200000f921e388RCRD,Ciclo otoñal de conciertos 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8c31bbad23cf310VgnVCM1000000b205a0aRCRD,Auditorio Municipal Las Trece Rosas,1,CALLE MONTE DE MONTJUICH 7,VILLA DE VALLECAS,CASCO H.VALLECAS,28031,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,50071212,Rinconete y Cortadillo,,1,0,,,2025-10-31T00:00:00Z,2025-10-31T23:59:00Z,19:00,"Cía. Factoría Teatro En la bulliciosa Sevilla del Siglo de Oro, dos jóvenes buscavidas, Rincón y Cortado, se adentran en un mundo de ingenio, picaresca y humor. Entre calles y tabernas, descubrirán que hasta el hampa tiene sus propias reglas. Una historia ágil y divertida firmada por el maestro Cervantes.  60 minutos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=feb2897bfe599910VgnVCM200000f921e388RCRD,Actividades en el centro cultural La Elipa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),1,CALLE SANTA FELICIDAD 39,CIUDAD LINEAL,VENTAS,28017,/contenido/actividades/CuentacuentosTiteresMarionetas,
